,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
2,2020-05-14-US-MTV-1,Pixel4,1273530666442,1,29,GPS_L1,1273530666366252863,-22066761.543,953344.845,14723236.842,1569.355,-1030.94,2409.355,-31299.959,-0.003,22838344.195,1.799,0.0,6.658,5.025,22807032.553000003,G29,1273530667442,-2705891.821259602,-4277276.670802478,3868140.168423705,2720.4993066790375
3,2020-05-14-US-MTV-1,Pixel4,1273530666442,1,31,GPS_L1,1273530666357907312,-8337848.918,12813232.595,21687821.851,-2424.09,-1327.379,-102.775,-12713.755,-0.001,25340277.443,4.197,0.0,9.633,29.75,25327524.305,G31,1273530667442,-2705891.821259602,-4277276.670802478,3868140.168423705,2720.4993066790375
4,2020-05-14-US-MTV-1,Pixel4,1273530666442,1,2,GPS_L1,1273530666371178920,-2848957.224,-17105653.638,20773525.965,2322.671,913.433,1099.616,-136679.995,-0.0,21361549.459,1.199,0.0,4.021,2.801,21224862.641999997,G2,1273530667442,-2705891.821259602,-4277276.670802478,3868140.168423705,2720.4993066790375
5,2020-05-14-US-MTV-1,Pixel4,1273530666442,1,6,GPS_L1,1273530666365692162,9068786.178,-11921068.494,21988903.571,2455.647,1288.756,-310.433,-81413.663,-0.002,23006438.126,2.099,0.0,6.271,5.113,22925013.078999996,G6,1273530667442,-2705891.821259602,-4277276.670802478,3868140.168423705,2720.4993066790375
6,2020-05-14-US-MTV-1,Pixel4,1273530666442,1,12,GPS_L1,1273530666375476902,-10551779.083,-17988222.088,16305582.165,198.753,-2100.598,-2142.041,35342.962,-0.002,20073046.871,1.199,0.0,3.75,2.505,20108383.578,G12,1273530667442,-2705891.821259602,-4277276.670802478,3868140.168423705,2720.4993066790375
7,2020-05-14-US-MTV-1,Pixel4,1273530666442,1,24,GPS_L1,1273530666362691963,-21069200.251,-14992454.458,-7047302.986,912.608,71.428,-2927.052,-3908.375,0.001,23905875.159,4.797,0.0,8.708,7.146,23901950.93,G24,1273530667442,-2705891.821259602,-4277276.670802478,3868140.168423705,2720.4993066790375
0,2020-05-14-US-MTV-1,Pixel4,1273530667442,1,5,GPS_L1,1273530667367682766,-1792160.681,-26385728.66,363554.842,330.627,37.118,3168.933,-3793.775,-0.001,22409670.06,2.099,0.0,6.391,4.553,22405865.341000002,G5,1273530668442,-2705900.420303815,-4277255.7236421965,3868157.0533831124,2725.204041214524
1,2020-05-14-US-MTV-1,Pixel4,1273530667442,1,25,GPS_L1,1273530667372921350,-14624862.414,-7656954.904,20622993.075,-45.253,-2666.749,-984.527,1223.64,0.0,20839182.086,3.298,0.0,4.272,2.974,20840398.48,G25,1273530668442,-2705900.420303815,-4277255.7236421965,3868157.0533831124,2725.204041214524
2,2020-05-14-US-MTV-1,Pixel4,1273530667442,1,29,GPS_L1,1273530667366254337,-22065192.084,952313.781,14725646.043,1569.558,-1031.184,2409.041,-31299.962,-0.003,22837902.301,2.099,0.0,6.657,5.024,22806590.657999996,G29,1273530668442,-2705900.420303815,-4277255.7236421965,3868157.0533831124,2725.204041214524
3,2020-05-14-US-MTV-1,Pixel4,1273530667442,1,31,GPS_L1,1273530667357908780,-8340273.042,12811905.288,21687718.845,-2424.15,-1327.231,-103.238,-12713.756,-0.001,25339837.348,5.696,0.0,9.633,29.725,25327084.233999997,G31,1273530668442,-2705900.420303815,-4277255.7236421965,3868157.0533831124,2725.204041214524
4,2020-05-14-US-MTV-1,Pixel4,1273530667442,1,2,GPS_L1,1273530667371177889,-2846634.467,-17104740.25,20774625.37,2322.847,913.347,1099.198,-136679.995,-0.0,21361858.545,1.499,0.0,4.022,2.801,21225171.727,G2,1273530668442,-2705900.420303815,-4277255.7236421965,3868157.0533831124,2725.204041214524
5,2020-05-14-US-MTV-1,Pixel4,1273530667442,1,6,GPS_L1,1273530667365690217,9071241.842,-11919779.826,21988592.905,2455.692,1288.587,-310.899,-81413.665,-0.002,23007021.223,2.099,0.0,6.272,5.114,22925596.172000002,G6,1273530668442,-2705900.420303815,-4277255.7236421965,3868157.0533831124,2725.204041214524
6,2020-05-14-US-MTV-1,Pixel4,1273530667442,1,12,GPS_L1,1273530667375476783,-10551580.398,-17990322.555,16303439.949,198.618,-2100.336,-2142.391,35342.961,-0.002,20073082.546,1.199,0.0,3.75,2.505,20108419.252,G12,1273530668442,-2705900.420303815,-4277255.7236421965,3868157.0533831124,2725.204041214524
7,2020-05-14-US-MTV-1,Pixel4,1273530667442,1,24,GPS_L1,1273530667362689887,-21068287.476,-14992382.981,-7050229.96,912.943,71.526,-2926.906,-3908.374,0.001,23906497.528,4.197,0.0,8.71,7.148,23902573.296,G24,1273530668442,-2705900.420303815,-4277255.7236421965,3868157.0533831124,2725.204041214524
0,2020-05-14-US-MTV-1,Pixel4,1273530668442,1,5,GPS_L1,1273530668367684413,-1791830.036,-26385691.351,366723.776,330.662,37.498,3168.925,-3793.776,-0.001,22409176.302,1.799,0.0,6.39,4.553,22405371.583,G5,1273530669442,-2705908.997441924,-4277234.7531206515,3868173.9626186457,2724.422166915478
1,2020-05-14-US-MTV-1,Pixel4,1273530668442,1,25,GPS_L1,1273530668372922509,-14624907.743,-7659621.59,20622008.323,-45.404,-2666.617,-984.973,1223.641,0.0,20838834.627,2.998,0.0,4.272,2.974,20840051.022,G25,1273530669442,-2705908.997441924,-4277234.7531206515,3868173.9626186457,2724.422166915478
2,2020-05-14-US-MTV-1,Pixel4,1273530668442,1,29,GPS_L1,1273530668366255810,-22063622.422,951282.473,14728054.93,1569.76,-1031.428,2408.727,-31299.965,-0.003,22837460.707,2.099,0.0,6.656,5.024,22806149.062,G29,1273530669442,-2705908.997441924,-4277234.7531206515,3868173.9626186457,2724.422166915478
3,2020-05-14-US-MTV-1,Pixel4,1273530668442,1,31,GPS_L1,1273530668357910343,-8342697.227,12810578.129,21687615.376,-2424.21,-1327.082,-103.7,-12713.757,-0.001,25339368.772,5.696,0.0,9.632,29.701,25326615.682,G31,1273530669442,-2705908.997441924,-4277234.7531206515,3868173.9626186457,2724.422166915478
4,2020-05-14-US-MTV-1,Pixel4,1273530668442,1,2,GPS_L1,1273530668371176860,-2844311.534,-17103826.947,20775724.357,2323.022,913.261,1098.78,-136679.995,-0.0,21362167.031,1.199,0.0,4.022,2.801,21225480.213,G2,1273530669442,-2705908.997441924,-4277234.7531206515,3868173.9626186457,2724.422166915478
5,2020-05-14-US-MTV-1,Pixel4,1273530668442,1,6,GPS_L1,1273530668365688236,9073697.551,-11918491.326,21988281.774,2455.736,1288.417,-311.364,-81413.667,-0.002,23007615.111,2.099,0.0,6.273,5.115,22926190.056000005,G6,1273530669442,-2705908.997441924,-4277234.7531206515,3868173.9626186457,2724.422166915478
6,2020-05-14-US-MTV-1,Pixel4,1273530668442,1,12,GPS_L1,1273530668375476678,-10551381.849,-17992422.759,16301297.382,198.482,-2100.074,-2142.742,35342.959,-0.002,20073114.024,1.199,0.0,3.75,2.505,20108450.728,G12,1273530669442,-2705908.997441924,-4277234.7531206515,3868173.9626186457,2724.422166915478
7,2020-05-14-US-MTV-1,Pixel4,1273530668442,1,24,GPS_L1,1273530668362687854,-21067374.368,-14992311.407,-7053156.787,913.278,71.623,-2926.76,-3908.373,0.001,23907107.006,5.096,0.0,8.711,7.15,23903182.772000004,G24,1273530669442,-2705908.997441924,-4277234.7531206515,3868173.9626186457,2724.422166915478
0,2020-05-14-US-MTV-1,Pixel4,1273530669442,1,5,GPS_L1,1273530669367686062,-1791499.356,-26385653.663,369892.702,330.696,37.878,3168.917,-3793.776,-0.001,22408681.944,1.799,0.0,6.389,4.552,22404877.226999998,G5,1273530670442,-2705917.5227640024,-4277213.782908971,3868190.907312348,2726.579861929264
1,2020-05-14-US-MTV-1,Pixel4,1273530669442,1,25,GPS_L1,1273530669372923662,-14624953.223,-7662288.144,20621023.125,-45.554,-2666.486,-985.419,1223.641,0.0,20838488.966,2.998,0.0,4.272,2.974,20839705.360999998,G25,1273530670442,-2705917.5227640024,-4277213.782908971,3868190.907312348,2726.579861929264
2,2020-05-14-US-MTV-1,Pixel4,1273530669442,1,29,GPS_L1,1273530669366257272,-22062052.558,950250.92,14730463.504,1569.963,-1031.672,2408.413,-31299.967,-0.003,22837022.41,1.799,0.0,6.656,5.023,22805710.764000002,G29,1273530670442,-2705917.5227640024,-4277213.782908971,3868190.907312348,2726.579861929264
3,2020-05-14-US-MTV-1,Pixel4,1273530669442,1,2,GPS_L1,1273530669371175827,-2841988.426,-17102913.73,20776822.926,2323.197,913.176,1098.362,-136679.995,-0.0,21362476.717,1.199,0.0,4.022,2.802,21225789.898,G2,1273530670442,-2705917.5227640024,-4277213.782908971,3868190.907312348,2726.579861929264
4,2020-05-14-US-MTV-1,Pixel4,1273530669442,1,6,GPS_L1,1273530669365686291,9076153.305,-11917202.996,21987970.178,2455.78,1288.248,-311.829,-81413.669,-0.002,23008198.208,2.099,0.0,6.273,5.116,22926773.150000002,G6,1273530670442,-2705917.5227640024,-4277213.782908971,3868190.907312348,2726.579861929264
5,2020-05-14-US-MTV-1,Pixel4,1273530669442,1,12,GPS_L1,1273530669375476564,-10551183.436,-17994522.702,16299154.465,198.346,-2099.812,-2143.092,35342.957,-0.002,20073148.201,1.199,0.0,3.75,2.505,20108484.903,G12,1273530670442,-2705917.5227640024,-4277213.782908971,3868190.907312348,2726.579861929264
6,2020-05-14-US-MTV-1,Pixel4,1273530669442,1,24,GPS_L1,1273530669362685814,-21066460.925,-14992239.735,-7056083.468,913.612,71.721,-2926.614,-3908.373,0.001,23907718.583,5.096,0.0,8.712,7.152,23903794.346,G24,1273530670442,-2705917.5227640024,-4277213.782908971,3868190.907312348,2726.579861929264
0,2020-05-14-US-MTV-1,Pixel4,1273530670442,1,5,GPS_L1,1273530670367687708,-1791168.642,-26385615.594,373061.62,330.731,38.258,3168.909,-3793.777,-0.001,22408188.486,1.799,0.0,6.389,4.551,22404383.769000005,G5,1273530671442,-2705926.1039089873,-4277192.80234199,3868207.8079868057,2727.5638495482654
1,2020-05-14-US-MTV-1,Pixel4,1273530670442,1,19,GPS_L1,1273530670359711300,17716936.423,-16666235.037,10344217.051,1299.842,-433.722,-2844.472,-47595.011,0.001,24799455.446,4.797,0.0,9.483,16.405,24751834.547,G19,1273530671442,-2705926.1039089873,-4277192.80234199,3868207.8079868057,2727.5638495482654
2,2020-05-14-US-MTV-1,Pixel4,1273530670442,1,25,GPS_L1,1273530670372924825,-14624998.853,-7664954.567,20620037.481,-45.705,-2666.354,-985.865,1223.641,0.0,20838140.308,3.298,0.0,4.271,2.973,20839356.704999994,G25,1273530671442,-2705926.1039089873,-4277192.80234199,3868207.8079868057,2727.5638495482654
3,2020-05-14-US-MTV-1,Pixel4,1273530670442,1,29,GPS_L1,1273530670366258743,-22060482.492,949219.124,14732871.763,1570.165,-1031.916,2408.099,-31299.97,-0.003,22836581.416,1.799,0.0,6.655,5.022,22805269.769,G29,1273530671442,-2705926.1039089873,-4277192.80234199,3868207.8079868057,2727.5638495482654
4,2020-05-14-US-MTV-1,Pixel4,1273530670442,1,31,GPS_L1,1273530670357913349,-8347545.775,12807924.257,21687407.049,-2424.33,-1326.786,-104.626,-12713.758,-0.001,25338467.596,4.797,0.0,9.632,29.652,25325714.554,G31,1273530671442,-2705926.1039089873,-4277192.80234199,3868207.8079868057,2727.5638495482654
5,2020-05-14-US-MTV-1,Pixel4,1273530670442,1,2,GPS_L1,1273530670371174793,-2839665.143,-17102000.599,20777921.077,2323.373,913.09,1097.944,-136679.995,-0.0,21362786.702,1.199,0.0,4.022,2.802,21226099.882999998,G2,1273530671442,-2705926.1039089873,-4277192.80234199,3868207.8079868057,2727.5638495482654
6,2020-05-14-US-MTV-1,Pixel4,1273530670442,1,6,GPS_L1,1273530670365684336,9078609.101,-11915914.836,21987658.117,2455.824,1288.078,-312.295,-81413.671,-0.002,23008784.302,2.099,0.0,6.274,5.117,22927359.240000002,G6,1273530671442,-2705926.1039089873,-4277192.80234199,3868207.8079868057,2727.5638495482654
7,2020-05-14-US-MTV-1,Pixel4,1273530670442,1,12,GPS_L1,1273530670375476467,-10550985.158,-17996622.382,16297011.198,198.211,-2099.55,-2143.442,35342.956,-0.002,20073177.28,1.199,0.0,3.75,2.505,20108513.981000002,G12,1273530671442,-2705926.1039089873,-4277192.80234199,3868207.8079868057,2727.5638495482654
8,2020-05-14-US-MTV-1,Pixel4,1273530670442,1,24,GPS_L1,1273530670362683744,-21065547.147,-14992167.965,-7059010.003,913.947,71.818,-2926.468,-3908.372,0.001,23908339.153,4.797,0.0,8.714,7.154,23904414.913,G24,1273530671442,-2705926.1039089873,-4277192.80234199,3868207.8079868057,2727.5638495482654
0,2020-05-14-US-MTV-1,Pixel4,1273530671442,1,5,GPS_L1,1273530671367689355,-1790837.893,-26385577.145,376230.53,330.766,38.638,3168.901,-3793.777,-0.001,22407694.728,2.099,0.0,6.388,4.55,22403890.013,G5,1273530672442,-2705934.640256392,-4277171.979320443,3868224.566547988,2729.16554203292
1,2020-05-14-US-MTV-1,Pixel4,1273530671442,1,19,GPS_L1,1273530671359709436,17718236.087,-16666668.717,10341372.472,1299.491,-433.64,-2844.695,-47595.01,0.001,24800014.259,3.598,0.0,9.484,16.413,24752393.351999998,G19,1273530672442,-2705934.640256392,-4277171.979320443,3868224.566547988,2729.16554203292
2,2020-05-14-US-MTV-1,Pixel4,1273530671442,1,25,GPS_L1,1273530671372925980,-14625044.633,-7667620.858,20619051.392,-45.855,-2666.223,-986.311,1223.642,0.0,20837794.047,3.598,0.0,4.271,2.973,20839010.444999997,G25,1273530672442,-2705934.640256392,-4277171.979320443,3868224.566547988,2729.16554203292
3,2020-05-14-US-MTV-1,Pixel4,1273530671442,1,29,GPS_L1,1273530671366260214,-22058912.223,948187.083,14735279.708,1570.367,-1032.161,2407.785,-31299.973,-0.003,22836140.421,1.799,0.0,6.654,5.021,22804828.773,G29,1273530672442,-2705934.640256392,-4277171.979320443,3868224.566547988,2729.16554203292
4,2020-05-14-US-MTV-1,Pixel4,1273530671442,1,2,GPS_L1,1273530671371173770,-2837341.685,-17101087.553,20779018.811,2323.548,913.004,1097.526,-136679.995,-0.0,21363093.39,1.499,0.0,4.022,2.802,21226406.571,G2,1273530672442,-2705934.640256392,-4277171.979320443,3868224.566547988,2729.16554203292
5,2020-05-14-US-MTV-1,Pixel4,1273530671442,1,6,GPS_L1,1273530671365682383,9081064.943,-11914626.844,21987345.59,2455.868,1287.909,-312.76,-81413.673,-0.002,23009369.797,2.398,0.0,6.275,5.118,22927944.731,G6,1273530672442,-2705934.640256392,-4277171.979320443,3868224.566547988,2729.16554203292
6,2020-05-14-US-MTV-1,Pixel4,1273530671442,1,12,GPS_L1,1273530671375476366,-10550787.015,-17998721.801,16294867.581,198.075,-2099.288,-2143.792,35342.954,-0.002,20073207.559,1.199,0.0,3.75,2.505,20108544.258,G12,1273530672442,-2705934.640256392,-4277171.979320443,3868224.566547988,2729.16554203292
7,2020-05-14-US-MTV-1,Pixel4,1273530671442,1,24,GPS_L1,1273530671362681701,-21064633.035,-14992096.099,-7061936.392,914.282,71.916,-2926.322,-3908.371,0.001,23908951.629,5.096,0.0,8.715,7.156,23905027.387000002,G24,1273530672442,-2705934.640256392,-4277171.979320443,3868224.566547988,2729.16554203292
0,2020-05-14-US-MTV-1,Pixel4,1273530672442,1,5,GPS_L1,1273530672367691013,-1790507.109,-26385538.317,379399.432,330.8,39.018,3168.893,-3793.778,-0.001,22407197.672,1.799,0.0,6.387,4.55,22403392.957,G5,1273530673442,-2705943.081341813,-4277151.465139229,3868241.068295625,2727.4760536090025
1,2020-05-14-US-MTV-1,Pixel4,1273530672442,1,19,GPS_L1,1273530672359707546,17719535.4,-16667102.316,10338527.67,1299.139,-433.558,-2844.919,-47595.009,0.001,24800580.867,3.897,0.0,9.485,16.422,24752959.951,G19,1273530673442,-2705943.081341813,-4277151.465139229,3868241.068295625,2727.4760536090025
2,2020-05-14-US-MTV-1,Pixel4,1273530672442,1,25,GPS_L1,1273530672372927131,-14625090.564,-7670287.017,20618064.856,-46.005,-2666.091,-986.757,1223.642,0.0,20837448.986,3.598,0.0,4.271,2.973,20838665.384,G25,1273530673442,-2705943.081341813,-4277151.465139229,3868241.068295625,2727.4760536090025
3,2020-05-14-US-MTV-1,Pixel4,1273530672442,1,29,GPS_L1,1273530672366261687,-22057341.752,947154.798,14737687.339,1570.57,-1032.405,2407.471,-31299.976,-0.003,22835698.827,1.799,0.0,6.653,5.02,22804387.178,G29,1273530673442,-2705943.081341813,-4277151.465139229,3868241.068295625,2727.4760536090025
4,2020-05-14-US-MTV-1,Pixel4,1273530672442,1,31,GPS_L1,1273530672357916402,-8352394.562,12805270.978,21687196.871,-2424.45,-1326.489,-105.551,-12713.76,-0.001,25337552.329,5.096,0.0,9.632,29.603,25324799.334,G31,1273530673442,-2705943.081341813,-4277151.465139229,3868241.068295625,2727.4760536090025
5,2020-05-14-US-MTV-1,Pixel4,1273530672442,1,2,GPS_L1,1273530672371172744,-2835018.052,-17100174.594,20780116.126,2323.723,912.918,1097.108,-136679.995,-0.0,21363400.977,1.499,0.0,4.023,2.802,21226714.157,G2,1273530673442,-2705943.081341813,-4277151.465139229,3868241.068295625,2727.4760536090025
6,2020-05-14-US-MTV-1,Pixel4,1273530672442,1,6,GPS_L1,1273530672365680433,9083520.828,-11913339.023,21987032.597,2455.912,1287.74,-313.226,-81413.674,-0.002,23009954.392,2.099,0.0,6.275,5.119,22928529.324000005,G6,1273530673442,-2705943.081341813,-4277151.465139229,3868241.068295625,2727.4760536090025
7,2020-05-14-US-MTV-1,Pixel4,1273530672442,1,12,GPS_L1,1273530672375476265,-10550589.009,-18000820.957,16292723.614,197.939,-2099.026,-2144.142,35342.952,-0.002,20073237.839,1.199,0.0,3.75,2.505,20108574.536000002,G12,1273530673442,-2705943.081341813,-4277151.465139229,3868241.068295625,2727.4760536090025
8,2020-05-14-US-MTV-1,Pixel4,1273530672442,1,24,GPS_L1,1273530672362679628,-21063718.588,-14992024.135,-7064862.635,914.616,72.013,-2926.175,-3908.37,0.001,23909573.099,5.096,0.0,8.716,7.158,23905648.855,G24,1273530673442,-2705943.081341813,-4277151.465139229,3868241.068295625,2727.4760536090025
