,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-1,Pixel4,1273530465442,1,5,GPS_L1,1273530465367345816,-1858312.596,-26385469.333,-276636.588,324.683,-39.709,3169.122,-3793.65,-0.001,22510685.129,1.799,0.0,6.566,4.706,22506880.207000002,G5,1273530466442,-2704447.532829669,-4281258.323789518,3864766.2094316133,2164.704157838397
1,2020-05-14-US-MTV-1,Pixel4,1273530465442,1,19,GPS_L1,1273530465360093554,17443096.521,-16575690.754,10922551.202,1371.706,-449.239,-2797.39,-47595.223,0.001,24684858.58,3.598,0.0,9.327,14.774,24637239.255999997,G19,1273530466442,-2704447.532829669,-4281258.323789518,3864766.2094316133,2164.704157838397
2,2020-05-14-US-MTV-1,Pixel4,1273530465442,1,25,GPS_L1,1273530465372682595,-14618817.112,-7115679.355,20812739.364,-14.48,-2691.965,-893.997,1223.566,0.0,20910759.035,1.799,0.0,4.345,3.029,20911975.227,G25,1273530466442,-2704447.532829669,-4281258.323789518,3864766.2094316133,2164.704157838397
3,2020-05-14-US-MTV-1,Pixel4,1273530465442,1,29,GPS_L1,1273530465365957792,-22378029.542,1155651.301,14232686.944,1527.43,-982.152,2471.381,-31299.414,-0.003,22926804.256,2.099,0.0,6.808,5.188,22895492.846,G29,1273530466442,-2704447.532829669,-4281258.323789518,3864766.2094316133,2164.704157838397
4,2020-05-14-US-MTV-1,Pixel4,1273530465442,1,31,GPS_L1,1273530465357598061,-7851899.777,13082989.795,21699127.415,-2410.818,-1356.551,-9.697,-12713.583,-0.001,25432988.56,3.598,0.0,9.661,35.637,25420229.679,G31,1273530466442,-2704447.532829669,-4281258.323789518,3864766.2094316133,2164.704157838397
5,2020-05-14-US-MTV-1,Pixel4,1273530465442,1,2,GPS_L1,1273530465371382175,-3312208.218,-17290929.249,20544091.213,2286.484,929.834,1183.173,-136679.988,-0.0,21300615.143,1.199,0.0,3.988,2.767,21163928.399999995,G2,1273530466442,-2704447.532829669,-4281258.323789518,3864766.2094316133,2164.704157838397
6,2020-05-14-US-MTV-1,Pixel4,1273530465442,1,6,GPS_L1,1273530465366082587,8576182.248,-12183490.17,22041891.427,2445.469,1322.221,-216.771,-81413.288,-0.002,22889391.656,2.099,0.0,6.139,4.907,22807967.322,G6,1273530466442,-2704447.532829669,-4281258.323789518,3864766.2094316133,2164.704157838397
7,2020-05-14-US-MTV-1,Pixel4,1273530465442,1,12,GPS_L1,1273530465375491247,-10594516.651,-17560784.771,16728991.263,226.721,-2152.151,-2070.672,35343.299,-0.002,20068746.348,1.199,0.0,3.751,2.506,20104083.39,G12,1273530466442,-2704447.532829669,-4281258.323789518,3864766.2094316133,2164.704157838397
8,2020-05-14-US-MTV-1,Pixel4,1273530465442,1,24,GPS_L1,1273530465363104849,-21245875.312,-15004772.128,-6456100.687,845.361,50.798,-2955.161,-3908.528,0.001,23782095.05,4.197,0.0,8.455,6.75,23778171.317,G24,1273530466442,-2704447.532829669,-4281258.323789518,3864766.2094316133,2164.704157838397
0,2020-05-14-US-MTV-1,Pixel4,1273530466442,1,5,GPS_L1,1273530466367347518,-1857987.901,-26385508.851,-273467.458,324.707,-39.328,3169.127,-3793.65,-0.001,22510174.882,1.799,0.0,6.565,4.705,22506369.962,G5,1273530467442,-2704454.372136406,-4281237.963334074,3864784.0724386945,2159.5738412313854
1,2020-05-14-US-MTV-1,Pixel4,1273530466442,1,19,GPS_L1,1273530466360091706,17444468.05,-16576139.958,10919753.699,1371.357,-449.169,-2797.626,-47595.222,0.001,24685412.596,3.298,0.0,9.328,14.781,24637793.265,G19,1273530467442,-2704454.372136406,-4281237.963334074,3864784.0724386945,2159.5738412313854
2,2020-05-14-US-MTV-1,Pixel4,1273530466442,1,25,GPS_L1,1273530466372683823,-14618831.67,-7118371.263,20811845.14,-14.634,-2691.846,-894.448,1223.566,0.0,20910390.89,1.799,0.0,4.345,3.029,20911607.082000002,G25,1273530467442,-2704454.372136406,-4281237.963334074,3864784.0724386945,2159.5738412313854
3,2020-05-14-US-MTV-1,Pixel4,1273530466442,1,29,GPS_L1,1273530466365959297,-22376502.001,1154669.027,14235158.177,1527.645,-982.393,2471.078,-31299.417,-0.003,22926353.068,2.398,0.0,6.808,5.188,22895041.655,G29,1273530467442,-2704454.372136406,-4281237.963334074,3864784.0724386945,2159.5738412313854
4,2020-05-14-US-MTV-1,Pixel4,1273530466442,1,31,GPS_L1,1273530466357599647,-7854310.636,13081633.313,21699117.486,-2410.89,-1356.409,-10.16,-12713.583,-0.001,25432513.089,4.197,0.0,9.661,35.602,25419754.243,G31,1273530467442,-2704454.372136406,-4281237.963334074,3864784.0724386945,2159.5738412313854
5,2020-05-14-US-MTV-1,Pixel4,1273530466442,1,2,GPS_L1,1273530466371381199,-3309921.643,-17289999.456,20545274.178,2286.669,929.756,1182.76,-136679.988,-0.0,21300907.74,1.199,0.0,3.989,2.767,21164220.995999996,G2,1273530467442,-2704454.372136406,-4281237.963334074,3864784.0724386945,2159.5738412313854
6,2020-05-14-US-MTV-1,Pixel4,1273530466442,1,6,GPS_L1,1273530466366080689,8578627.741,-12182168.033,22041674.423,2445.526,1322.058,-217.237,-81413.289,-0.002,22889960.662,2.099,0.0,6.139,4.908,22808536.326,G6,1273530467442,-2704454.372136406,-4281237.963334074,3864784.0724386945,2159.5738412313854
7,2020-05-14-US-MTV-1,Pixel4,1273530466442,1,12,GPS_L1,1273530466375491234,-10594290.002,-17562936.796,16726920.41,226.579,-2151.9,-2071.032,35343.297,-0.002,20068750.245,1.199,0.0,3.751,2.506,20104087.285,G12,1273530467442,-2704454.372136406,-4281237.963334074,3864784.0724386945,2159.5738412313854
8,2020-05-14-US-MTV-1,Pixel4,1273530466442,1,24,GPS_L1,1273530466363102810,-21245029.785,-15004721.276,-6459055.776,845.695,50.905,-2955.027,-3908.527,0.001,23782706.327,4.197,0.0,8.456,6.751,23778782.593000002,G24,1273530467442,-2704454.372136406,-4281237.963334074,3864784.0724386945,2159.5738412313854
0,2020-05-14-US-MTV-1,Pixel4,1273530467442,1,5,GPS_L1,1273530467367349212,-1857663.181,-26385547.989,-270298.323,324.731,-38.948,3169.133,-3793.651,-0.001,22509667.034,1.799,0.0,6.564,4.704,22505862.115000002,G5,1273530468442,-2704460.9597976697,-4281217.629276149,3864801.7036140375,2162.494205217991
1,2020-05-14-US-MTV-1,Pixel4,1273530467442,1,19,GPS_L1,1273530467360089848,17445839.229,-16576589.092,10916955.959,1371.007,-449.099,-2797.862,-47595.221,0.001,24685969.611,2.698,0.0,9.329,14.788,24638350.273000002,G19,1273530468442,-2704460.9597976697,-4281217.629276149,3864801.7036140375,2162.494205217991
2,2020-05-14-US-MTV-1,Pixel4,1273530467442,1,25,GPS_L1,1273530467372685046,-14618846.382,-7121063.053,20810950.466,-14.788,-2691.728,-894.898,1223.566,0.0,20910024.243,1.799,0.0,4.344,3.029,20911240.436,G25,1273530468442,-2704460.9597976697,-4281217.629276149,3864801.7036140375,2162.494205217991
3,2020-05-14-US-MTV-1,Pixel4,1273530467442,1,29,GPS_L1,1273530467365960785,-22374974.247,1153686.511,14237629.106,1527.859,-982.634,2470.774,-31299.42,-0.003,22925906.977,2.099,0.0,6.807,5.187,22894595.563,G29,1273530468442,-2704460.9597976697,-4281217.629276149,3864801.7036140375,2162.494205217991
4,2020-05-14-US-MTV-1,Pixel4,1273530467442,1,31,GPS_L1,1273530467357601208,-7856721.566,13080276.972,21699107.095,-2410.962,-1356.267,-10.623,-12713.584,-0.001,25432045.113,3.598,0.0,9.661,35.567,25419286.301000003,G31,1273530468442,-2704460.9597976697,-4281217.629276149,3864801.7036140375,2162.494205217991
5,2020-05-14-US-MTV-1,Pixel4,1273530467442,1,2,GPS_L1,1273530467371380226,-3307634.884,-17289069.74,20546456.729,2286.853,929.679,1182.346,-136679.988,-0.0,21301199.438,1.199,0.0,3.989,2.768,21164512.693,G2,1273530468442,-2704460.9597976697,-4281217.629276149,3864801.7036140375,2162.494205217991
6,2020-05-14-US-MTV-1,Pixel4,1273530467442,1,6,GPS_L1,1273530467366078764,8581073.291,-12180846.061,22041456.952,2445.583,1321.894,-217.704,-81413.291,-0.002,22890537.762,1.799,0.0,6.14,4.909,22809113.421999995,G6,1273530468442,-2704460.9597976697,-4281217.629276149,3864801.7036140375,2162.494205217991
7,2020-05-14-US-MTV-1,Pixel4,1273530467442,1,12,GPS_L1,1273530467375491205,-10594063.495,-17565088.569,16724849.199,226.436,-2151.649,-2071.391,35343.295,-0.002,20068758.939,1.199,0.0,3.751,2.506,20104095.977,G12,1273530468442,-2704460.9597976697,-4281217.629276149,3864801.7036140375,2162.494205217991
8,2020-05-14-US-MTV-1,Pixel4,1273530467442,1,24,GPS_L1,1273530467363100751,-21244183.924,-15004670.317,-6462010.73,846.03,51.013,-2954.894,-3908.526,0.001,23783323.6,4.197,0.0,8.457,6.753,23779399.864000004,G24,1273530468442,-2704460.9597976697,-4281217.629276149,3864801.7036140375,2162.494205217991
0,2020-05-14-US-MTV-1,Pixel4,1273530468442,1,5,GPS_L1,1273530468367350914,-1857338.437,-26385586.746,-267129.181,324.756,-38.567,3169.139,-3793.652,-0.001,22509156.787,1.799,0.0,6.563,4.703,22505351.869,G5,1273530469442,-2704467.4557628976,-4281197.613191997,3864819.294648744,2159.2021931393374
1,2020-05-14-US-MTV-1,Pixel4,1273530468442,1,19,GPS_L1,1273530468360088019,17447210.059,-16577038.155,10914157.985,1370.657,-449.029,-2798.098,-47595.22,0.001,24686517.931,2.698,0.0,9.33,14.795,24638898.586000003,G19,1273530469442,-2704467.4557628976,-4281197.613191997,3864819.294648744,2159.2021931393374
2,2020-05-14-US-MTV-1,Pixel4,1273530468442,1,25,GPS_L1,1273530468372686275,-14618861.248,-7123754.725,20810055.341,-14.942,-2691.61,-895.348,1223.567,0.0,20909655.798,1.799,0.0,4.344,3.029,20910871.992000002,G25,1273530469442,-2704467.4557628976,-4281197.613191997,3864819.294648744,2159.2021931393374
3,2020-05-14-US-MTV-1,Pixel4,1273530468442,1,29,GPS_L1,1273530468365962271,-22373446.278,1152703.753,14240099.732,1528.074,-982.876,2470.471,-31299.422,-0.003,22925461.485,1.799,0.0,6.806,5.186,22894150.071,G29,1273530469442,-2704467.4557628976,-4281197.613191997,3864819.294648744,2159.2021931393374
4,2020-05-14-US-MTV-1,Pixel4,1273530468442,1,31,GPS_L1,1273530468357602788,-7859132.567,13078920.774,21699096.24,-2411.034,-1356.125,-11.087,-12713.585,-0.001,25431571.441,3.897,0.0,9.661,35.532,25418812.663,G31,1273530469442,-2704467.4557628976,-4281197.613191997,3864819.294648744,2159.2021931393374
5,2020-05-14-US-MTV-1,Pixel4,1273530468442,1,2,GPS_L1,1273530468371379254,-3305347.94,-17288140.101,20547638.867,2287.038,929.601,1181.933,-136679.988,-0.0,21301490.837,1.199,0.0,3.989,2.768,21164804.092,G2,1273530469442,-2704467.4557628976,-4281197.613191997,3864819.294648744,2159.2021931393374
6,2020-05-14-US-MTV-1,Pixel4,1273530468442,1,6,GPS_L1,1273530468366076860,8583518.898,-12179524.252,22041239.015,2445.64,1321.73,-218.17,-81413.293,-0.002,22891108.567,2.099,0.0,6.141,4.91,22809684.223,G6,1273530469442,-2704467.4557628976,-4281197.613191997,3864819.294648744,2159.2021931393374
7,2020-05-14-US-MTV-1,Pixel4,1273530468442,1,12,GPS_L1,1273530468375491198,-10593837.13,-17567240.092,16722777.627,226.294,-2151.397,-2071.751,35343.294,-0.002,20068761.038,1.199,0.0,3.751,2.506,20104098.075,G12,1273530469442,-2704467.4557628976,-4281197.613191997,3864819.294648744,2159.2021931393374
8,2020-05-14-US-MTV-1,Pixel4,1273530468442,1,24,GPS_L1,1273530468363098702,-21243337.728,-15004619.25,-6464965.55,846.364,51.121,-2954.76,-3908.526,0.001,23783937.874,3.897,0.0,8.458,6.755,23780014.135,G24,1273530469442,-2704467.4557628976,-4281197.613191997,3864819.294648744,2159.2021931393374
0,2020-05-14-US-MTV-1,Pixel4,1273530469442,1,5,GPS_L1,1273530469367352609,-1857013.668,-26385625.122,-263960.034,324.78,-38.187,3169.145,-3793.652,-0.001,22508648.639,1.799,0.0,6.562,4.702,22504843.723,G5,1273530470442,-2704473.852948651,-4281177.769917638,3864836.649114893,2160.0993862795126
1,2020-05-14-US-MTV-1,Pixel4,1273530469442,1,19,GPS_L1,1273530469360086159,17448580.539,-16577487.149,10911359.773,1370.308,-448.959,-2798.334,-47595.219,0.001,24687075.545,3.598,0.0,9.33,14.802,24639456.194000002,G19,1273530470442,-2704473.852948651,-4281177.769917638,3864836.649114893,2160.0993862795126
2,2020-05-14-US-MTV-1,Pixel4,1273530469442,1,25,GPS_L1,1273530469372687491,-14618876.267,-7126446.279,20809159.766,-15.096,-2691.491,-895.799,1223.567,0.0,20909291.251,1.799,0.0,4.343,3.028,20910507.447,G25,1273530470442,-2704473.852948651,-4281177.769917638,3864836.649114893,2160.0993862795126
3,2020-05-14-US-MTV-1,Pixel4,1273530469442,1,29,GPS_L1,1273530469365963762,-22371918.094,1151720.755,14242570.054,1528.288,-983.117,2470.167,-31299.425,-0.003,22925014.495,2.398,0.0,6.805,5.185,22893703.080000002,G29,1273530470442,-2704473.852948651,-4281177.769917638,3864836.649114893,2160.0993862795126
4,2020-05-14-US-MTV-1,Pixel4,1273530469442,1,31,GPS_L1,1273530469357604377,-7861543.641,13077564.717,21699084.921,-2411.106,-1355.983,-11.55,-12713.586,-0.001,25431095.071,5.096,0.0,9.661,35.498,25418336.326,G31,1273530470442,-2704473.852948651,-4281177.769917638,3864836.649114893,2160.0993862795126
5,2020-05-14-US-MTV-1,Pixel4,1273530469442,1,2,GPS_L1,1273530469371378276,-3303060.812,-17287210.54,20548820.591,2287.222,929.523,1181.519,-136679.989,-0.0,21301784.034,1.499,0.0,3.989,2.768,21165097.288000003,G2,1273530470442,-2704473.852948651,-4281177.769917638,3864836.649114893,2160.0993862795126
6,2020-05-14-US-MTV-1,Pixel4,1273530469442,1,6,GPS_L1,1273530469366074950,8585964.562,-12178202.607,22041020.611,2445.696,1321.566,-218.637,-81413.295,-0.002,22891681.171,2.398,0.0,6.141,4.911,22810256.824,G6,1273530470442,-2704473.852948651,-4281177.769917638,3864836.649114893,2160.0993862795126
7,2020-05-14-US-MTV-1,Pixel4,1273530469442,1,12,GPS_L1,1273530469375491182,-10593610.908,-17569391.363,16720705.696,226.151,-2151.146,-2072.11,35343.292,-0.002,20068765.834,1.199,0.0,3.751,2.506,20104102.869,G12,1273530470442,-2704473.852948651,-4281177.769917638,3864836.649114893,2160.0993862795126
8,2020-05-14-US-MTV-1,Pixel4,1273530469442,1,24,GPS_L1,1273530469363096694,-21242491.198,-15004568.075,-6467920.237,846.698,51.228,-2954.626,-3908.525,0.001,23784539.858,3.897,0.0,8.46,6.757,23780616.116,G24,1273530470442,-2704473.852948651,-4281177.769917638,3864836.649114893,2160.0993862795126
0,2020-05-14-US-MTV-1,Pixel4,1273530470442,1,5,GPS_L1,1273530470367354319,-1856688.875,-26385663.118,-260790.881,324.805,-37.806,3169.15,-3793.653,-0.001,22508135.994,1.799,0.0,6.561,4.702,22504331.077999998,G5,1273530471442,-2704480.2813014193,-4281158.061958077,3864853.8164282525,2156.3629486977616
1,2020-05-14-US-MTV-1,Pixel4,1273530470442,1,19,GPS_L1,1273530470360084302,17449950.669,-16577936.072,10908561.328,1369.958,-448.889,-2798.57,-47595.218,0.001,24687632.26,4.197,0.0,9.331,14.81,24640012.901000004,G19,1273530471442,-2704480.2813014193,-4281158.061958077,3864853.8164282525,2156.3629486977616
2,2020-05-14-US-MTV-1,Pixel4,1273530470442,1,25,GPS_L1,1273530470372688741,-14618891.441,-7129137.714,20808263.74,-15.25,-2691.373,-896.249,1223.567,0.0,20908916.51,1.799,0.0,4.343,3.028,20910132.706000004,G25,1273530471442,-2704480.2813014193,-4281158.061958077,3864853.8164282525,2156.3629486977616
3,2020-05-14-US-MTV-1,Pixel4,1273530470442,1,29,GPS_L1,1273530470365965244,-22370389.697,1150737.515,14245040.073,1528.502,-983.358,2469.864,-31299.428,-0.003,22924570.202,2.099,0.0,6.805,5.184,22893258.785,G29,1273530471442,-2704480.2813014193,-4281158.061958077,3864853.8164282525,2156.3629486977616
4,2020-05-14-US-MTV-1,Pixel4,1273530470442,1,31,GPS_L1,1273530470357605964,-7863954.786,13076208.803,21699073.14,-2411.177,-1355.841,-12.013,-12713.587,-0.001,25430619.301,5.696,0.0,9.661,35.463,25417860.59,G31,1273530471442,-2704480.2813014193,-4281158.061958077,3864853.8164282525,2156.3629486977616
5,2020-05-14-US-MTV-1,Pixel4,1273530470442,1,2,GPS_L1,1273530470371377304,-3300773.499,-17286281.057,20550001.902,2287.407,929.446,1181.105,-136679.989,-0.0,21302075.432,1.199,0.0,3.989,2.768,21165388.686,G2,1273530471442,-2704480.2813014193,-4281158.061958077,3864853.8164282525,2156.3629486977616
6,2020-05-14-US-MTV-1,Pixel4,1273530470442,1,6,GPS_L1,1273530470366073032,8588410.282,-12176881.125,22040801.741,2445.753,1321.403,-219.103,-81413.297,-0.002,22892256.173,2.099,0.0,6.142,4.912,22810831.822,G6,1273530471442,-2704480.2813014193,-4281158.061958077,3864853.8164282525,2156.3629486977616
7,2020-05-14-US-MTV-1,Pixel4,1273530470442,1,12,GPS_L1,1273530470375491152,-10593384.829,-17571542.383,16718633.406,226.009,-2150.895,-2072.47,35343.29,-0.002,20068774.828,1.199,0.0,3.751,2.506,20104111.861,G12,1273530471442,-2704480.2813014193,-4281158.061958077,3864853.8164282525,2156.3629486977616
8,2020-05-14-US-MTV-1,Pixel4,1273530470442,1,24,GPS_L1,1273530470363094634,-21241644.333,-15004516.794,-6470874.79,847.033,51.336,-2954.492,-3908.524,0.001,23785157.43,2.998,0.0,8.461,6.759,23781233.686,G24,1273530471442,-2704480.2813014193,-4281158.061958077,3864853.8164282525,2156.3629486977616
0,2020-05-14-US-MTV-1,Pixel4,1273530471442,1,5,GPS_L1,1273530471367356019,-1856364.057,-26385700.733,-257621.722,324.83,-37.425,3169.156,-3793.653,-0.001,22507626.346,1.799,0.0,6.561,4.701,22503821.430999998,G5,1273530472442,-2704486.6478671655,-4281138.434224001,3864870.971055753,2157.5942763984563
1,2020-05-14-US-MTV-1,Pixel4,1273530471442,1,19,GPS_L1,1273530471360082454,17451320.45,-16578384.926,10905762.645,1369.609,-448.819,-2798.805,-47595.217,0.001,24688186.276,3.897,0.0,9.332,14.817,24640566.91,G19,1273530472442,-2704486.6478671655,-4281138.434224001,3864870.971055753,2157.5942763984563
2,2020-05-14-US-MTV-1,Pixel4,1273530471442,1,25,GPS_L1,1273530471372689960,-14618906.769,-7131829.031,20807367.265,-15.404,-2691.254,-896.699,1223.568,0.0,20908551.063,1.799,0.0,4.343,3.028,20909767.26,G25,1273530472442,-2704486.6478671655,-4281138.434224001,3864870.971055753,2157.5942763984563
3,2020-05-14-US-MTV-1,Pixel4,1273530471442,1,29,GPS_L1,1273530471365966725,-22368861.085,1149754.034,14247509.788,1528.717,-983.6,2469.56,-31299.43,-0.003,22924126.21,1.799,0.0,6.804,5.183,22892814.793,G29,1273530472442,-2704486.6478671655,-4281138.434224001,3864870.971055753,2157.5942763984563
4,2020-05-14-US-MTV-1,Pixel4,1273530471442,1,2,GPS_L1,1273530471371376320,-3298486.002,-17285351.651,20551182.799,2287.591,929.368,1180.692,-136679.989,-0.0,21302370.428,1.199,0.0,3.989,2.768,21165683.682,G2,1273530472442,-2704486.6478671655,-4281138.434224001,3864870.971055753,2157.5942763984563
5,2020-05-14-US-MTV-1,Pixel4,1273530471442,1,6,GPS_L1,1273530471366071118,8590856.059,-12175559.808,22040582.404,2445.81,1321.239,-219.57,-81413.299,-0.002,22892829.975,2.099,0.0,6.142,4.913,22811405.621000003,G6,1273530472442,-2704486.6478671655,-4281138.434224001,3864870.971055753,2157.5942763984563
6,2020-05-14-US-MTV-1,Pixel4,1273530471442,1,12,GPS_L1,1273530471375491134,-10593158.891,-17573693.152,16716560.756,225.867,-2150.643,-2072.829,35343.289,-0.002,20068780.224,1.199,0.0,3.751,2.506,20104117.256,G12,1273530472442,-2704486.6478671655,-4281138.434224001,3864870.971055753,2157.5942763984563
7,2020-05-14-US-MTV-1,Pixel4,1273530471442,1,24,GPS_L1,1273530471363092611,-21240797.134,-15004465.404,-6473829.208,847.367,51.443,-2954.358,-3908.523,0.001,23785763.91,3.298,0.0,8.462,6.761,23781840.164,G24,1273530472442,-2704486.6478671655,-4281138.434224001,3864870.971055753,2157.5942763984563
0,2020-05-14-US-MTV-1,Pixel4,1273530472442,1,5,GPS_L1,1273530472367357732,-1856039.214,-26385737.967,-254452.558,324.854,-37.045,3169.162,-3793.654,-0.001,22507112.802,1.799,0.0,6.56,4.7,22503307.888000004,G5,1273530473442,-2704492.974825162,-4281118.717685207,3864888.0701991245,2150.351800265365
