,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
1,2020-05-14-US-MTV-1,Pixel4,1273530364442,1,19,GPS_L1,1273530364360280815,17302773.577,-16529971.207,11203873.017,1406.952,-456.003,-2773.245,-47595.325,0.001,24628719.144,3.598,0.0,9.249,14.078,24581100.492,G19,1273530365442,-2703633.273313593,-4283264.539117873,3863124.075342908,2191.0765314742935
2,2020-05-14-US-MTV-1,Pixel4,1273530364442,1,25,GPS_L1,1273530364372557469,-14618143.255,-6843199.023,20900732.803,1.164,-2703.567,-848.409,1223.53,0.0,20948270.866,2.398,0.0,4.383,3.059,20949486.954,G25,1273530365442,-2703633.273313593,-4283264.539117873,3863124.075342908,2191.0765314742935
3,2020-05-14-US-MTV-1,Pixel4,1273530364442,1,29,GPS_L1,1273530364365807193,-22531195.597,1253621.144,13981539.143,1505.455,-957.868,2501.746,-31299.14,-0.003,22971952.7,2.998,0.0,6.885,5.275,22940641.4,G29,1273530365442,-2703633.273313593,-4283264.539117873,3863124.075342908,2191.0765314742935
4,2020-05-14-US-MTV-1,Pixel4,1273530364442,1,31,GPS_L1,1273530364357437634,-7608783.824,13220719.368,21697743.12,-2403.252,-1370.706,37.111,-12713.494,-0.001,25481083.365,3.298,0.0,9.667,39.51,25468320.694,G31,1273530365442,-2703633.273313593,-4283264.539117873,3863124.075342908,2191.0765314742935
5,2020-05-14-US-MTV-1,Pixel4,1273530364442,1,2,GPS_L1,1273530364371480159,-3542193.381,-17385230.253,20422485.85,2267.605,937.444,1224.818,-136679.984,-0.0,21271240.279,1.199,0.0,3.973,2.751,21134553.571,G2,1273530365442,-2703633.273313593,-4283264.539117873,3863124.075342908,2191.0765314742935
6,2020-05-14-US-MTV-1,Pixel4,1273530364442,1,6,GPS_L1,1273530364366276089,8329491.555,-12317863.647,22061405.025,2439.398,1338.595,-169.629,-81413.099,-0.002,22831381.216,1.799,0.0,6.072,4.811,22749957.233999997,G6,1273530365442,-2703633.273313593,-4283264.539117873,3863124.075342908,2191.0765314742935
7,2020-05-14-US-MTV-1,Pixel4,1273530364442,1,12,GPS_L1,1273530364375491644,-10618147.47,-17342146.35,16936286.666,241.271,-2177.231,-2034.11,35343.469,-0.002,20068627.33,1.199,0.0,3.753,2.508,20103964.538,G12,1273530365442,-2703633.273313593,-4283264.539117873,3863124.075342908,2191.0765314742935
8,2020-05-14-US-MTV-1,Pixel4,1273530364442,1,24,GPS_L1,1273530364363310081,-21329551.215,-15009344.919,-6156958.41,811.594,39.668,-2968.357,-3908.604,0.001,23720568.044,9.294,0.0,8.33,6.567,23716644.543,G24,1273530365442,-2703633.273313593,-4283264.539117873,3863124.075342908,2191.0765314742935
0,2020-05-14-US-MTV-1,Pixel4,1273530365442,1,5,GPS_L1,1273530365367174853,-1890667.541,-26379595.181,-593508.107,322.499,-77.777,3168.184,-3793.589,-0.001,22561938.547,2.698,0.0,6.655,4.786,22558133.516999997,G5,1273530366442,-2703642.1663227472,-4283244.35604245,3863140.072130729,2196.101475204694
1,2020-05-14-US-MTV-1,Pixel4,1273530365442,1,19,GPS_L1,1273530365360278947,17304180.352,-16530427.177,11201099.657,1406.604,-455.939,-2773.487,-47595.324,0.001,24629279.157,3.298,0.0,9.25,14.084,24581660.499,G19,1273530366442,-2703642.1663227472,-4283244.35604245,3863140.072130729,2196.101475204694
2,2020-05-14-US-MTV-1,Pixel4,1273530365442,1,25,GPS_L1,1273530365372558700,-14618142.169,-6845902.537,20899884.166,1.009,-2703.455,-848.862,1223.53,0.0,20947901.821,2.398,0.0,4.383,3.058,20949117.91,G25,1273530366442,-2703642.1663227472,-4283244.35604245,3863140.072130729,2196.101475204694
3,2020-05-14-US-MTV-1,Pixel4,1273530365442,1,29,GPS_L1,1273530365365808680,-22529690.029,1252663.154,13984040.743,1505.676,-958.108,2501.448,-31299.143,-0.003,22971506.909,2.998,0.0,6.885,5.274,22940195.607,G29,1273530366442,-2703642.1663227472,-4283244.35604245,3863140.072130729,2196.101475204694
4,2020-05-14-US-MTV-1,Pixel4,1273530365442,1,31,GPS_L1,1273530365357439203,-7611187.119,13219348.73,21697780.0,-2403.33,-1370.567,36.648,-12713.495,-0.001,25480612.991,2.998,0.0,9.667,39.468,25467850.361,G31,1273530366442,-2703642.1663227472,-4283244.35604245,3863140.072130729,2196.101475204694
5,2020-05-14-US-MTV-1,Pixel4,1273530365442,1,2,GPS_L1,1273530365371479184,-3539925.683,-17384292.846,20423710.461,2267.794,937.371,1224.407,-136679.984,-0.0,21271532.576,1.199,0.0,3.973,2.751,21134845.868,G2,1273530366442,-2703642.1663227472,-4283244.35604245,3863140.072130729,2196.101475204694
6,2020-05-14-US-MTV-1,Pixel4,1273530365442,1,6,GPS_L1,1273530365366274155,8331930.981,-12316525.135,22061235.162,2439.461,1338.435,-170.096,-81413.1,-0.002,22831961.014,1.799,0.0,6.073,4.812,22750537.029,G6,1273530366442,-2703642.1663227472,-4283244.35604245,3863140.072130729,2196.101475204694
7,2020-05-14-US-MTV-1,Pixel4,1273530365442,1,12,GPS_L1,1273530365375491641,-10617906.273,-17344323.457,16934252.374,241.125,-2176.985,-2034.474,35343.468,-0.002,20068628.23,1.199,0.0,3.753,2.508,20103965.437,G12,1273530366442,-2703642.1663227472,-4283244.35604245,3863140.072130729,2196.101475204694
8,2020-05-14-US-MTV-1,Pixel4,1273530365442,1,24,GPS_L1,1273530365363308028,-21328739.455,-15009305.195,-6159926.696,811.929,39.78,-2968.229,-3908.603,0.001,23721183.518,8.094,0.0,8.331,6.569,23717260.015,G24,1273530366442,-2703642.1663227472,-4283244.35604245,3863140.072130729,2196.101475204694
0,2020-05-14-US-MTV-1,Pixel4,1273530366442,1,5,GPS_L1,1273530366367176547,-1890345.031,-26379672.768,-590339.911,322.518,-77.397,3168.197,-3793.589,-0.001,22561430.698,2.698,0.0,6.654,4.785,22557625.669999998,G5,1273530367442,-2703651.050886191,-4283224.362140674,3863155.9483585972,2202.6805933840824
1,2020-05-14-US-MTV-1,Pixel4,1273530366442,1,19,GPS_L1,1273530366360277062,17305586.779,-16530883.083,11198326.054,1406.255,-455.875,-2773.729,-47595.323,0.001,24629844.266,3.298,0.0,9.251,14.091,24582225.601000004,G19,1273530367442,-2703651.050886191,-4283224.362140674,3863155.9483585972,2202.6805933840824
2,2020-05-14-US-MTV-1,Pixel4,1273530366442,1,25,GPS_L1,1273530366372559929,-14618141.239,-6848605.94,20899035.076,0.853,-2703.344,-849.314,1223.531,0.0,20947533.376,2.398,0.0,4.382,3.058,20948749.467,G25,1273530367442,-2703651.050886191,-4283224.362140674,3863155.9483585972,2202.6805933840824
3,2020-05-14-US-MTV-1,Pixel4,1273530366442,1,29,GPS_L1,1273530366365810145,-22528184.24,1251704.924,13986542.045,1505.896,-958.348,2501.15,-31299.146,-0.003,22971067.713,3.298,0.0,6.884,5.273,22939756.41,G29,1273530367442,-2703651.050886191,-4283224.362140674,3863155.9483585972,2202.6805933840824
4,2020-05-14-US-MTV-1,Pixel4,1273530366442,1,31,GPS_L1,1273530366357440772,-7613590.491,13217978.23,21697816.416,-2403.408,-1370.429,36.184,-12713.496,-0.001,25480142.616,3.598,0.0,9.667,39.426,25467380.027000003,G31,1273530367442,-2703651.050886191,-4283224.362140674,3863155.9483585972,2202.6805933840824
5,2020-05-14-US-MTV-1,Pixel4,1273530366442,1,2,GPS_L1,1273530366371478208,-3537657.797,-17383355.514,20424934.66,2267.983,937.298,1223.995,-136679.984,-0.0,21271825.174,1.199,0.0,3.973,2.751,21135138.466,G2,1273530367442,-2703651.050886191,-4283224.362140674,3863155.9483585972,2202.6805933840824
6,2020-05-14-US-MTV-1,Pixel4,1273530366442,1,6,GPS_L1,1273530366366272221,8334370.469,-12315186.784,22061064.832,2439.525,1338.274,-170.563,-81413.102,-0.002,22832540.813,2.099,0.0,6.074,4.813,22751116.823999997,G6,1273530367442,-2703651.050886191,-4283224.362140674,3863155.9483585972,2202.6805933840824
7,2020-05-14-US-MTV-1,Pixel4,1273530366442,1,12,GPS_L1,1273530366375491631,-10617665.221,-17346500.319,16932217.717,240.98,-2176.739,-2034.838,35343.466,-0.002,20068631.228,1.199,0.0,3.753,2.508,20103968.433,G12,1273530367442,-2703651.050886191,-4283224.362140674,3863155.9483585972,2202.6805933840824
8,2020-05-14-US-MTV-1,Pixel4,1273530366442,1,24,GPS_L1,1273530366363305998,-21327927.36,-15009265.358,-6162894.855,812.263,39.893,-2968.101,-3908.603,0.001,23721792.097,9.294,0.0,8.332,6.571,23717868.591000002,G24,1273530367442,-2703651.050886191,-4283224.362140674,3863155.9483585972,2202.6805933840824
0,2020-05-14-US-MTV-1,Pixel4,1273530367442,1,5,GPS_L1,1273530367367178257,-1890022.503,-26379749.973,-587171.702,322.538,-77.016,3168.21,-3793.59,-0.001,22560918.053,2.398,0.0,6.653,4.784,22557113.025999997,G5,1273530368442,-2703659.832915889,-4283204.516880911,3863171.731976293,2206.936884653395
1,2020-05-14-US-MTV-1,Pixel4,1273530367442,1,19,GPS_L1,1273530367360275183,17306992.857,-16531338.925,11195552.209,1405.907,-455.81,-2773.971,-47595.322,0.001,24630407.576,3.298,0.0,9.252,14.097,24582788.905,G19,1273530368442,-2703659.832915889,-4283204.516880911,3863171.731976293,2206.936884653395
2,2020-05-14-US-MTV-1,Pixel4,1273530367442,1,25,GPS_L1,1273530367372561176,-14618140.464,-6851309.231,20898185.535,0.698,-2703.232,-849.766,1223.531,0.0,20947159.535,2.398,0.0,4.382,3.058,20948375.626000002,G25,1273530368442,-2703659.832915889,-4283204.516880911,3863171.731976293,2206.936884653395
3,2020-05-14-US-MTV-1,Pixel4,1273530367442,1,29,GPS_L1,1273530367365811628,-22526678.231,1250746.455,13989043.049,1506.117,-958.587,2500.852,-31299.149,-0.003,22970623.12,3.298,0.0,6.883,5.272,22939311.816,G29,1273530368442,-2703659.832915889,-4283204.516880911,3863171.731976293,2206.936884653395
4,2020-05-14-US-MTV-1,Pixel4,1273530367442,1,31,GPS_L1,1273530367357442362,-7615993.941,13216607.868,21697852.368,-2403.485,-1370.29,35.721,-12713.496,-0.001,25479665.946,2.998,0.0,9.667,39.384,25466903.399,G31,1273530368442,-2703659.832915889,-4283204.516880911,3863171.731976293,2206.936884653395
5,2020-05-14-US-MTV-1,Pixel4,1273530367442,1,2,GPS_L1,1273530367371477228,-3535389.721,-17382418.254,20426158.449,2268.172,937.224,1223.584,-136679.984,-0.0,21272118.97,1.199,0.0,3.973,2.752,21135432.260999996,G2,1273530368442,-2703659.832915889,-4283204.516880911,3863171.731976293,2206.936884653395
6,2020-05-14-US-MTV-1,Pixel4,1273530367442,1,6,GPS_L1,1273530367366270291,8336810.021,-12313848.594,22060894.035,2439.588,1338.113,-171.03,-81413.104,-0.002,22833119.412,1.799,0.0,6.074,4.814,22751695.42,G6,1273530368442,-2703659.832915889,-4283204.516880911,3863171.731976293,2206.936884653395
7,2020-05-14-US-MTV-1,Pixel4,1273530367442,1,12,GPS_L1,1273530367375491631,-10617424.314,-17348676.935,16930182.696,240.834,-2176.494,-2035.202,35343.464,-0.002,20068631.228,1.199,0.0,3.753,2.508,20103968.431,G12,1273530368442,-2703659.832915889,-4283204.516880911,3863171.731976293,2206.936884653395
8,2020-05-14-US-MTV-1,Pixel4,1273530367442,1,24,GPS_L1,1273530367363303902,-21327114.931,-15009225.409,-6165862.886,812.597,40.006,-2967.974,-3908.602,0.001,23722420.462,9.294,0.0,8.334,6.572,23718496.954,G24,1273530368442,-2703659.832915889,-4283204.516880911,3863171.731976293,2206.936884653395
0,2020-05-14-US-MTV-1,Pixel4,1273530368442,1,5,GPS_L1,1273530368367179942,-1889699.955,-26379826.798,-584003.48,322.557,-76.635,3168.222,-3793.59,-0.001,22560412.903,2.398,0.0,6.653,4.784,22556607.876,G5,1273530369442,-2703668.472641026,-4283184.774809474,3863187.402174261,2211.393940348951
1,2020-05-14-US-MTV-1,Pixel4,1273530368442,1,19,GPS_L1,1273530368360273313,17308398.587,-16531794.702,11192778.121,1405.558,-455.746,-2774.213,-47595.321,0.001,24630968.187,2.998,0.0,9.252,14.104,24583349.51,G19,1273530369442,-2703668.472641026,-4283184.774809474,3863187.402174261,2211.393940348951
2,2020-05-14-US-MTV-1,Pixel4,1273530368442,1,25,GPS_L1,1273530368372562411,-14618139.845,-6854012.41,20897335.541,0.542,-2703.12,-850.219,1223.531,0.0,20946789.291,2.398,0.0,4.382,3.057,20948005.383,G25,1273530369442,-2703668.472641026,-4283184.774809474,3863187.402174261,2211.393940348951
3,2020-05-14-US-MTV-1,Pixel4,1273530368442,1,29,GPS_L1,1273530368365813109,-22525172.001,1249787.746,13991543.755,1506.337,-958.827,2500.554,-31299.151,-0.003,22970179.128,2.998,0.0,6.882,5.271,22938867.823999997,G29,1273530369442,-2703668.472641026,-4283184.774809474,3863187.402174261,2211.393940348951
4,2020-05-14-US-MTV-1,Pixel4,1273530368442,1,31,GPS_L1,1273530368357443952,-7618397.469,13215237.645,21697887.858,-2403.563,-1370.152,35.257,-12713.497,-0.001,25479189.276,2.998,0.0,9.667,39.342,25466426.77,G31,1273530369442,-2703668.472641026,-4283184.774809474,3863187.402174261,2211.393940348951
5,2020-05-14-US-MTV-1,Pixel4,1273530368442,1,2,GPS_L1,1273530368371476249,-3533121.456,-17381481.068,20427381.826,2268.361,937.151,1223.173,-136679.984,-0.0,21272412.467,1.199,0.0,3.973,2.752,21135725.757999998,G2,1273530369442,-2703668.472641026,-4283184.774809474,3863187.402174261,2211.393940348951
6,2020-05-14-US-MTV-1,Pixel4,1273530368442,1,6,GPS_L1,1273530368366268363,8339249.636,-12312510.564,22060722.771,2439.651,1337.953,-171.497,-81413.106,-0.002,22833697.412,2.099,0.0,6.075,4.814,22752273.417000003,G6,1273530369442,-2703668.472641026,-4283184.774809474,3863187.402174261,2211.393940348951
7,2020-05-14-US-MTV-1,Pixel4,1273530368442,1,12,GPS_L1,1273530368375491630,-10617183.553,-17350853.305,16928147.312,240.689,-2176.248,-2035.567,35343.463,-0.002,20068631.527,1.199,0.0,3.753,2.508,20103968.729,G12,1273530369442,-2703668.472641026,-4283184.774809474,3863187.402174261,2211.393940348951
8,2020-05-14-US-MTV-1,Pixel4,1273530368442,1,24,GPS_L1,1273530368363301844,-21326302.168,-15009185.347,-6168830.79,812.931,40.118,-2967.846,-3908.601,0.001,23723037.435,7.195,0.0,8.335,6.574,23719113.924999997,G24,1273530369442,-2703668.472641026,-4283184.774809474,3863187.402174261,2211.393940348951
0,2020-05-14-US-MTV-1,Pixel4,1273530369442,1,5,GPS_L1,1273530369367181653,-1889377.387,-26379903.242,-580835.246,322.577,-76.254,3168.235,-3793.591,-0.001,22559899.958,2.698,0.0,6.652,4.783,22556094.932000004,G5,1273530370442,-2703677.0499656936,-4283165.117345899,3863203.005970869,2216.636573161276
1,2020-05-14-US-MTV-1,Pixel4,1273530369442,1,19,GPS_L1,1273530369360271442,17309803.968,-16532250.415,11190003.793,1405.21,-455.682,-2774.455,-47595.32,0.001,24631529.099,3.298,0.0,9.253,14.111,24583910.415,G19,1273530370442,-2703677.0499656936,-4283165.117345899,3863203.005970869,2216.636573161276
2,2020-05-14-US-MTV-1,Pixel4,1273530369442,1,25,GPS_L1,1273530369372563632,-14618139.382,-6856715.477,20896485.094,0.386,-2703.008,-850.671,1223.532,0.0,20946423.245,2.398,0.0,4.381,3.057,20947639.339,G25,1273530370442,-2703677.0499656936,-4283165.117345899,3863203.005970869,2216.636573161276
3,2020-05-14-US-MTV-1,Pixel4,1273530369442,1,29,GPS_L1,1273530369365814586,-22523665.552,1248828.797,13994044.163,1506.557,-959.066,2500.255,-31299.154,-0.003,22969736.334,3.298,0.0,6.881,5.271,22938425.027999997,G29,1273530370442,-2703677.0499656936,-4283165.117345899,3863203.005970869,2216.636573161276
4,2020-05-14-US-MTV-1,Pixel4,1273530369442,1,31,GPS_L1,1273530369357445541,-7620801.075,13213867.561,21697922.883,-2403.641,-1370.013,34.794,-12713.498,-0.001,25478712.906,2.698,0.0,9.667,39.3,25465950.441,G31,1273530370442,-2703677.0499656936,-4283165.117345899,3863203.005970869,2216.636573161276
5,2020-05-14-US-MTV-1,Pixel4,1273530369442,1,2,GPS_L1,1273530369371475275,-3530853.002,-17380543.955,20428604.791,2268.55,937.077,1222.762,-136679.984,-0.0,21272704.465,1.199,0.0,3.974,2.752,21136017.755,G2,1273530370442,-2703677.0499656936,-4283165.117345899,3863203.005970869,2216.636573161276
6,2020-05-14-US-MTV-1,Pixel4,1273530369442,1,6,GPS_L1,1273530369366266433,8341689.313,-12311172.695,22060551.04,2439.714,1337.792,-171.964,-81413.108,-0.002,22834276.012,2.099,0.0,6.076,4.815,22752852.012999997,G6,1273530370442,-2703677.0499656936,-4283165.117345899,3863203.005970869,2216.636573161276
7,2020-05-14-US-MTV-1,Pixel4,1273530369442,1,12,GPS_L1,1273530369375491624,-10616942.938,-17353029.43,16926111.563,240.543,-2176.002,-2035.931,35343.461,-0.002,20068633.326,1.199,0.0,3.753,2.508,20103970.526,G12,1273530370442,-2703677.0499656936,-4283165.117345899,3863203.005970869,2216.636573161276
8,2020-05-14-US-MTV-1,Pixel4,1273530369442,1,24,GPS_L1,1273530369363299799,-21325489.071,-15009145.173,-6171798.566,813.265,40.231,-2967.718,-3908.6,0.001,23723650.51,8.094,0.0,8.336,6.576,23719726.998,G24,1273530370442,-2703677.0499656936,-4283165.117345899,3863203.005970869,2216.636573161276
0,2020-05-14-US-MTV-1,Pixel4,1273530370442,1,5,GPS_L1,1273530370367183354,-1889054.8,-26379979.305,-577667.0,322.596,-75.874,3168.247,-3793.592,-0.001,22559390.011,2.398,0.0,6.651,4.782,22555584.985999998,G5,1273530371442,-2703685.6541709993,-4283145.50689725,3863218.65406115,2223.5975880159476
1,2020-05-14-US-MTV-1,Pixel4,1273530370442,1,19,GPS_L1,1273530370360269562,17311209.001,-16532706.064,11187229.222,1404.861,-455.617,-2774.697,-47595.319,0.001,24632092.709,3.298,0.0,9.254,14.117,24584474.019,G19,1273530371442,-2703685.6541709993,-4283145.50689725,3863218.65406115,2223.5975880159476
2,2020-05-14-US-MTV-1,Pixel4,1273530370442,1,25,GPS_L1,1273530370372564880,-14618139.074,-6859418.433,20895634.196,0.231,-2702.897,-851.123,1223.532,0.0,20946049.104,2.099,0.0,4.381,3.057,20947265.198,G25,1273530371442,-2703685.6541709993,-4283145.50689725,3863218.65406115,2223.5975880159476
3,2020-05-14-US-MTV-1,Pixel4,1273530370442,1,29,GPS_L1,1273530370365816078,-22522158.881,1247869.609,13996544.272,1506.778,-959.306,2499.957,-31299.157,-0.003,22969289.044,3.298,0.0,6.881,5.27,22937977.735999998,G29,1273530371442,-2703685.6541709993,-4283145.50689725,3863218.65406115,2223.5975880159476
4,2020-05-14-US-MTV-1,Pixel4,1273530370442,1,31,GPS_L1,1273530370357447122,-7623204.758,13212497.615,21697957.445,-2403.718,-1369.874,34.33,-12713.499,-0.001,25478238.934,2.998,0.0,9.667,39.259,25465476.509,G31,1273530371442,-2703685.6541709993,-4283145.50689725,3863218.65406115,2223.5975880159476
5,2020-05-14-US-MTV-1,Pixel4,1273530370442,1,2,GPS_L1,1273530370371474296,-3528584.359,-17379606.916,20429827.346,2268.739,937.004,1222.35,-136679.984,-0.0,21272997.962,1.199,0.0,3.974,2.752,21136311.252,G2,1273530371442,-2703685.6541709993,-4283145.50689725,3863218.65406115,2223.5975880159476
6,2020-05-14-US-MTV-1,Pixel4,1273530370442,1,6,GPS_L1,1273530370366264505,8344129.054,-12309834.987,22060378.842,2439.777,1337.631,-172.431,-81413.11,-0.002,22834854.011,2.099,0.0,6.076,4.816,22753430.009,G6,1273530371442,-2703685.6541709993,-4283145.50689725,3863218.65406115,2223.5975880159476
7,2020-05-14-US-MTV-1,Pixel4,1273530370442,1,12,GPS_L1,1273530370375491615,-10616702.468,-17355205.309,16924075.45,240.398,-2175.756,-2036.295,35343.459,-0.002,20068636.024,1.199,0.0,3.753,2.508,20103973.222,G12,1273530371442,-2703685.6541709993,-4283145.50689725,3863218.65406115,2223.5975880159476
8,2020-05-14-US-MTV-1,Pixel4,1273530370442,1,24,GPS_L1,1273530370363297755,-21324675.639,-15009104.886,-6174766.214,813.6,40.343,-2967.59,-3908.6,0.001,23724263.286,7.195,0.0,8.337,6.578,23720339.770999994,G24,1273530371442,-2703685.6541709993,-4283145.50689725,3863218.65406115,2223.5975880159476
0,2020-05-14-US-MTV-1,Pixel4,1273530371442,1,5,GPS_L1,1273530371367185062,-1888732.194,-26380054.988,-574498.741,322.616,-75.493,3168.26,-3793.592,-0.001,22558877.966,2.398,0.0,6.65,4.781,22555072.943,G5,1273530372442,-2703694.2816672977,-4283125.858662552,3863234.3109718855,2225.452796262718
1,2020-05-14-US-MTV-1,Pixel4,1273530371442,1,19,GPS_L1,1273530371360267702,17312613.686,-16533161.649,11184454.409,1404.513,-455.553,-2774.939,-47595.318,0.001,24632650.323,2.998,0.0,9.255,14.124,24585031.626,G19,1273530372442,-2703694.2816672977,-4283125.858662552,3863234.3109718855,2225.452796262718
2,2020-05-14-US-MTV-1,Pixel4,1273530371442,1,25,GPS_L1,1273530371372566119,-14618138.922,-6862121.277,20894782.845,0.075,-2702.785,-851.575,1223.533,0.0,20945677.661,2.099,0.0,4.381,3.057,20946893.755999997,G25,1273530372442,-2703694.2816672977,-4283125.858662552,3863234.3109718855,2225.452796262718
3,2020-05-14-US-MTV-1,Pixel4,1273530371442,1,29,GPS_L1,1273530371365817560,-22520651.991,1246910.18,13999044.084,1506.998,-959.546,2499.659,-31299.159,-0.003,22968844.752,2.998,0.0,6.88,5.269,22937533.444,G29,1273530372442,-2703694.2816672977,-4283125.858662552,3863234.3109718855,2225.452796262718
4,2020-05-14-US-MTV-1,Pixel4,1273530371442,1,31,GPS_L1,1273530371357448686,-7625608.519,13211127.808,21697991.544,-2403.796,-1369.736,33.867,-12713.5,-0.001,25477770.059,3.897,0.0,9.667,39.217,25465007.675,G31,1273530372442,-2703694.2816672977,-4283125.858662552,3863234.3109718855,2225.452796262718
5,2020-05-14-US-MTV-1,Pixel4,1273530371442,1,2,GPS_L1,1273530371371473316,-3526315.527,-17378669.95,20431049.489,2268.928,936.931,1221.939,-136679.984,-0.0,21273291.758,1.199,0.0,3.974,2.752,21136605.048,G2,1273530372442,-2703694.2816672977,-4283125.858662552,3863234.3109718855,2225.452796262718
6,2020-05-14-US-MTV-1,Pixel4,1273530371442,1,6,GPS_L1,1273530371366262575,8346568.858,-12308497.439,22060206.178,2439.839,1337.47,-172.898,-81413.112,-0.002,22835432.611,1.799,0.0,6.077,4.817,22754008.605,G6,1273530372442,-2703694.2816672977,-4283125.858662552,3863234.3109718855,2225.452796262718
7,2020-05-14-US-MTV-1,Pixel4,1273530371442,1,12,GPS_L1,1273530371375491619,-10616462.144,-17357380.942,16922038.973,240.252,-2175.51,-2036.659,35343.458,-0.002,20068634.825,1.199,0.0,3.753,2.507,20103972.023000002,G12,1273530372442,-2703694.2816672977,-4283125.858662552,3863234.3109718855,2225.452796262718
8,2020-05-14-US-MTV-1,Pixel4,1273530371442,1,24,GPS_L1,1273530371363295690,-21323861.874,-15009064.487,-6177733.734,813.934,40.455,-2967.462,-3908.599,0.001,23724882.358,8.094,0.0,8.338,6.579,23720958.842,G24,1273530372442,-2703694.2816672977,-4283125.858662552,3863234.3109718855,2225.452796262718
0,2020-05-14-US-MTV-1,Pixel4,1273530372442,1,5,GPS_L1,1273530372367186774,-1888409.567,-26380130.29,-571330.47,322.635,-75.112,3168.272,-3793.593,-0.001,22558364.721,2.698,0.0,6.649,4.78,22554559.699,G5,1273530373442,-2703702.9554813653,-4283106.225003033,3863249.9851294784,2232.096853080624
