,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
3,2020-05-14-US-MTV-1,Pixel4,1273530770442,1,29,GPS_L1,1273530770366405233,-21902464.318,844804.264,14972103.349,1590.092,-1056.397,2376.441,-31300.242,-0.003,22792664.818,2.698,0.0,6.582,4.945,22761353.049000002,G29,1273530771442,-2707257.5128206797,-4275441.406983174,3869208.637216178,2883.9504844319017
4,2020-05-14-US-MTV-1,Pixel4,1273530770442,1,31,GPS_L1,1273530770358061767,-8590268.314,12675992.982,21674631.591,-2430.013,-1311.786,-150.874,-12713.842,-0.001,25293972.999,2.698,0.0,9.614,27.419,25281222.124,G31,1273530771442,-2707257.5128206797,-4275441.406983174,3869208.637216178,2883.9504844319017
5,2020-05-14-US-MTV-1,Pixel4,1273530770442,1,2,GPS_L1,1273530770371069507,-2606460.064,-17011127.521,20885621.999,2340.654,904.309,1056.043,-136679.997,-0.0,21394350.651,1.499,0.0,4.041,2.82,21257663.792999998,G2,1273530771442,-2707257.5128206797,-4275441.406983174,3869208.637216178,2883.9504844319017
6,2020-05-14-US-MTV-1,Pixel4,1273530770442,1,6,GPS_L1,1273530770365486040,9324400.565,-11787958.626,21954103.151,2459.909,1271.007,-358.793,-81413.857,-0.002,23068231.947,1.799,0.0,6.343,5.228,22986806.519,G6,1273530771442,-2707257.5128206797,-4275441.406983174,3869208.637216178,2883.9504844319017
7,2020-05-14-US-MTV-1,Pixel4,1273530770442,1,12,GPS_L1,1273530770375463764,-10531836.555,-18205258.464,16080923.925,184.821,-2073.086,-2178.224,35342.79,-0.002,20076985.544,1.199,0.0,3.751,2.506,20112322.077,G12,1273530771442,-2707257.5128206797,-4275441.406983174,3869208.637216178,2883.9504844319017
8,2020-05-14-US-MTV-1,Pixel4,1273530770442,1,24,GPS_L1,1273530770362480948,-20972479.752,-14984507.615,-7350915.253,947.402,81.305,-2911.549,-3908.295,0.001,23969135.864,7.195,0.0,8.841,7.366,23965211.362,G24,1273530771442,-2707257.5128206797,-4275441.406983174,3869208.637216178,2883.9504844319017
0,2020-05-14-US-MTV-1,Pixel4,1273530771442,1,5,GPS_L1,1273530771367854242,-1757579.425,-26379814.416,693069.201,334.486,76.606,3167.748,-3793.84,-0.001,22358262.849,4.797,0.0,6.304,4.479,22354458.226,G5,1273530772442,-2707280.015486347,-4275426.615531829,3869209.4784948607,2881.679459344256
1,2020-05-14-US-MTV-1,Pixel4,1273530771442,1,19,GPS_L1,1273530771359521125,17846426.304,-16709615.127,10055797.557,1264.307,-425.195,-2866.709,-47594.904,0.001,24856468.477,4.797,0.0,9.562,17.351,24808846.660000004,G19,1273530772442,-2707280.015486347,-4275426.615531829,3869209.4784948607,2881.679459344256
2,2020-05-14-US-MTV-1,Pixel4,1273530771442,1,25,GPS_L1,1273530771373039177,-14630379.219,-7933574.201,20518194.77,-60.803,-2652.731,-1030.779,1223.68,0.0,20803858.44,1.199,0.0,4.238,2.948,20805074.934,G25,1273530772442,-2707280.015486347,-4275426.615531829,3869209.4784948607,2881.679459344256
3,2020-05-14-US-MTV-1,Pixel4,1273530771442,1,29,GPS_L1,1273530771366406701,-21900874.125,843747.742,14974479.633,1590.288,-1056.642,2376.122,-31300.244,-0.003,22792224.723,2.698,0.0,6.581,4.944,22760912.954000004,G29,1273530772442,-2707280.015486347,-4275426.615531829,3869209.4784948607,2881.679459344256
4,2020-05-14-US-MTV-1,Pixel4,1273530771442,1,31,GPS_L1,1273530771358063225,-8592698.358,12674681.27,21674480.484,-2430.067,-1311.634,-151.337,-12713.843,-0.001,25293535.901,2.398,0.0,9.614,27.399,25280785.045,G31,1273530772442,-2707280.015486347,-4275426.615531829,3869209.4784948607,2881.679459344256
5,2020-05-14-US-MTV-1,Pixel4,1273530771442,1,2,GPS_L1,1273530771371068439,-2604119.327,-17010223.258,20886677.831,2340.824,904.219,1055.623,-136679.997,-0.0,21394670.829,1.499,0.0,4.041,2.82,21257983.970999997,G2,1273530772442,-2707280.015486347,-4275426.615531829,3869209.4784948607,2881.679459344256
6,2020-05-14-US-MTV-1,Pixel4,1273530771442,1,6,GPS_L1,1273530771365484002,9326860.487,-11786687.708,21953744.126,2459.946,1270.835,-359.258,-81413.859,-0.002,23068842.924,1.799,0.0,6.344,5.23,22987417.490999997,G6,1273530772442,-2707280.015486347,-4275426.615531829,3869209.4784948607,2881.679459344256
7,2020-05-14-US-MTV-1,Pixel4,1273530771442,1,12,GPS_L1,1273530771375463628,-10531651.801,-18207331.416,16078745.528,184.688,-2072.819,-2178.569,35342.788,-0.002,20077026.316,1.199,0.0,3.751,2.506,20112362.847,G12,1273530772442,-2707280.015486347,-4275426.615531829,3869209.4784948607,2881.679459344256
8,2020-05-14-US-MTV-1,Pixel4,1273530771442,1,24,GPS_L1,1273530771362478899,-20971532.184,-14984426.264,-7353826.72,947.737,81.397,-2911.397,-3908.294,0.001,23969750.139,7.195,0.0,8.843,7.368,23965825.634,G24,1273530772442,-2707280.015486347,-4275426.615531829,3869209.4784948607,2881.679459344256
0,2020-05-14-US-MTV-1,Pixel4,1273530772442,1,5,GPS_L1,1273530772367855924,-1757244.918,-26379737.619,696236.947,334.526,76.986,3167.734,-3793.841,-0.001,22357758.598,4.197,0.0,6.303,4.479,22353953.975000005,G5,1273530773442,-2707302.560135821,-4275411.820094715,3869210.3111766865,2885.2972703092933
