,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
2,2020-05-14-US-MTV-1,Pixel4,1273529864442,1,25,GPS_L1,1273529864371896111,-14638471.415,-5478865.977,21268002.73,80.657,-2750.951,-619.945,1223.37,0.0,21146541.006,4.197,0.0,4.59,3.221,21147756.565,G25,1273529865442,-2696525.8280633315,-4292509.21350892,3857868.4132043635,2278.559039015406
3,2020-05-14-US-MTV-1,Pixel4,1273529864442,1,29,GPS_L1,1273529864365045893,-23255148.638,1702989.415,12694550.685,1387.971,-840.432,2643.908,-31297.789,-0.003,23200184.698,3.897,0.0,7.279,5.757,23168873.873,G29,1273529865442,-2696525.8280633315,-4292509.21350892,3857868.4132043635,2278.559039015406
4,2020-05-14-US-MTV-1,Pixel4,1273529864442,1,2,GPS_L1,1273529864371936432,-4651443.581,-17862198.89,19759193.996,2167.639,968.582,1427.292,-136679.946,-0.0,21134453.074,1.199,0.0,3.904,2.68,20997766.544000003,G2,1273529865442,-2696525.8280633315,-4292509.21350892,3857868.4132043635,2278.559039015406
5,2020-05-14-US-MTV-1,Pixel4,1273529864442,1,6,GPS_L1,1273529864367224014,7118977.539,-13006568.317,22087797.963,2400.144,1414.839,64.113,-81412.161,-0.002,22547200.45,2.698,0.0,5.746,4.384,22465778.159,G6,1273529865442,-2696525.8280633315,-4292509.21350892,3857868.4132043635,2278.559039015406
6,2020-05-14-US-MTV-1,Pixel4,1273529864442,1,12,GPS_L1,1273529864375438597,-10757611.337,-16224014.074,17906891.325,317.774,-2292.905,-1846.518,35344.33,-0.002,20084530.421,1.499,0.0,3.766,2.523,20119868.462,G12,1273529865442,-2696525.8280633315,-4292509.21350892,3857868.4132043635,2278.559039015406
7,2020-05-14-US-MTV-1,Pixel4,1273529864442,1,24,GPS_L1,1273529864364301226,-21693675.355,-15014056.412,-4658122.447,645.165,-22.873,-3024.418,-3908.973,0.001,23423430.249,4.797,0.0,7.746,5.805,23419507.725,G24,1273529865442,-2696525.8280633315,-4292509.21350892,3857868.4132043635,2278.559039015406
0,2020-05-14-US-MTV-1,Pixel4,1273529865442,1,5,GPS_L1,1273529865366287607,-2050552.419,-26293141.06,-2174585.815,319.138,-267.918,3153.281,-3793.293,-0.001,22827928.206,3.298,0.0,7.131,5.247,22824122.534999996,G5,1273529866442,-2696536.764378326,-4292492.910231248,3857879.0032297834,2299.1637352106436
1,2020-05-14-US-MTV-1,Pixel4,1273529865442,1,19,GPS_L1,1273529865361212942,16557624.372,-16295625.489,12556327.774,1578.966,-480.905,-2644.956,-47595.816,0.001,24349274.5,10.493,0.0,8.848,11.368,24301658.468,G19,1273529866442,-2696536.764378326,-4292492.910231248,3857879.0032297834,2299.1637352106436
2,2020-05-14-US-MTV-1,Pixel4,1273529865442,1,25,GPS_L1,1273529865371897457,-14638390.84,-5481616.893,21267382.553,80.495,-2750.874,-620.406,1223.37,0.0,21146137.486,4.197,0.0,4.59,3.22,21147353.046000004,G25,1273529866442,-2696536.764378326,-4292492.910231248,3857879.0032297834,2299.1637352106436
3,2020-05-14-US-MTV-1,Pixel4,1273529865442,1,29,GPS_L1,1273529865365047377,-23253760.54,1702148.867,12697194.462,1388.22,-840.661,2643.638,-31297.792,-0.003,23199739.806,3.897,0.0,7.278,5.756,23168428.98,G29,1273529866442,-2696536.764378326,-4292492.910231248,3857879.0032297834,2299.1637352106436
4,2020-05-14-US-MTV-1,Pixel4,1273529865442,1,2,GPS_L1,1273529865371935543,-4649275.839,-17861230.334,19760621.087,2167.849,968.531,1426.893,-136679.946,-0.0,21134719.59,1.199,0.0,3.904,2.68,20998033.060000002,G2,1273529866442,-2696536.764378326,-4292492.910231248,3857879.0032297834,2299.1637352106436
5,2020-05-14-US-MTV-1,Pixel4,1273529865442,1,6,GPS_L1,1273529865367222114,7121377.725,-13005153.553,22087861.841,2400.237,1414.695,63.645,-81412.163,-0.002,22547770.056,2.398,0.0,5.746,4.384,22466347.763000004,G6,1273529866442,-2696536.764378326,-4292492.910231248,3857879.0032297834,2299.1637352106436
6,2020-05-14-US-MTV-1,Pixel4,1273529865442,1,12,GPS_L1,1273529865375438762,-10757293.644,-16226306.871,17905044.613,317.614,-2292.689,-1846.904,35344.328,-0.002,20084480.955,1.499,0.0,3.766,2.523,20119818.994000003,G12,1273529866442,-2696536.764378326,-4292492.910231248,3857879.0032297834,2299.1637352106436
7,2020-05-14-US-MTV-1,Pixel4,1273529865442,1,24,GPS_L1,1273529865364299208,-21693030.025,-15014079.216,-4661146.811,645.496,-22.736,-3024.322,-3908.973,0.001,23424035.23,3.897,0.0,7.748,5.806,23420112.702999998,G24,1273529866442,-2696536.764378326,-4292492.910231248,3857879.0032297834,2299.1637352106436
0,2020-05-14-US-MTV-1,Pixel4,1273529866442,1,5,GPS_L1,1273529866366289401,-2050233.283,-26293408.788,-2171432.505,319.132,-267.539,3153.328,-3793.293,-0.001,22827390.378,3.298,0.0,7.13,5.246,22823584.709,G5,1273529867442,-2696547.587869784,-4292476.660095781,3857889.563399388,2311.020647240117
1,2020-05-14-US-MTV-1,Pixel4,1273529866442,1,19,GPS_L1,1273529866361210951,16559203.164,-16296106.375,12553682.687,1578.625,-480.869,-2645.228,-47595.815,0.001,24349871.387,11.992,0.0,8.849,11.372,24302255.350999996,G19,1273529867442,-2696547.587869784,-4292476.660095781,3857889.563399388,2311.020647240117
2,2020-05-14-US-MTV-1,Pixel4,1273529866442,1,25,GPS_L1,1273529866371898801,-14638310.427,-5484367.731,21266761.915,80.333,-2750.796,-620.867,1223.371,0.0,21145734.564,4.797,0.0,4.59,3.22,21146950.125,G25,1273529867442,-2696547.587869784,-4292476.660095781,3857889.563399388,2311.020647240117
3,2020-05-14-US-MTV-1,Pixel4,1273529866442,1,29,GPS_L1,1273529866365048847,-23252372.193,1701308.089,12699837.969,1388.47,-840.891,2643.367,-31297.794,-0.003,23199299.111,3.897,0.0,7.277,5.755,23167988.285000004,G29,1273529867442,-2696547.587869784,-4292476.660095781,3857889.563399388,2311.020647240117
4,2020-05-14-US-MTV-1,Pixel4,1273529866442,1,2,GPS_L1,1273529866371934649,-4647107.885,-17860261.83,19762047.779,2168.06,968.48,1426.495,-136679.946,-0.0,21134987.604,1.199,0.0,3.904,2.68,20998301.074,G2,1273529867442,-2696547.587869784,-4292476.660095781,3857889.563399388,2311.020647240117
5,2020-05-14-US-MTV-1,Pixel4,1273529866442,1,6,GPS_L1,1273529866367220236,7123778.005,-13003738.934,22087925.252,2400.33,1414.551,63.178,-81412.165,-0.002,22548333.066,2.698,0.0,5.747,4.385,22466910.768999998,G6,1273529867442,-2696547.587869784,-4292476.660095781,3857889.563399388,2311.020647240117
6,2020-05-14-US-MTV-1,Pixel4,1273529866442,1,12,GPS_L1,1273529866375438921,-10756976.11,-16228599.451,17903197.516,317.454,-2292.472,-1847.29,35344.327,-0.002,20084433.288,1.499,0.0,3.766,2.523,20119771.326,G12,1273529867442,-2696547.587869784,-4292476.660095781,3857889.563399388,2311.020647240117
7,2020-05-14-US-MTV-1,Pixel4,1273529866442,1,24,GPS_L1,1273529866364297220,-21692384.365,-15014101.883,-4664171.079,645.827,-22.599,-3024.225,-3908.972,0.001,23424631.217,4.197,0.0,7.749,5.807,23420708.689,G24,1273529867442,-2696547.587869784,-4292476.660095781,3857889.563399388,2311.020647240117
0,2020-05-14-US-MTV-1,Pixel4,1273529867442,1,5,GPS_L1,1273529867366291191,-2049914.153,-26293676.137,-2168279.148,319.127,-267.16,3153.375,-3793.294,-0.001,22826853.75,3.598,0.0,7.129,5.245,22823048.082,G5,1273529868442,-2696558.427491092,-4292460.525587943,3857900.0502214557,2311.903581312305
1,2020-05-14-US-MTV-1,Pixel4,1273529867442,1,25,GPS_L1,1273529867371900131,-14638230.175,-5487118.492,21266140.816,80.171,-2750.718,-621.328,1223.371,0.0,21145335.841,5.096,0.0,4.589,3.219,21146551.403999995,G25,1273529868442,-2696558.427491092,-4292460.525587943,3857900.0502214557,2311.903581312305
2,2020-05-14-US-MTV-1,Pixel4,1273529867442,1,29,GPS_L1,1273529867365050348,-23250983.597,1700467.082,12702481.205,1388.718,-841.121,2643.097,-31297.797,-0.003,23198849.123,4.197,0.0,7.276,5.754,23167538.296,G29,1273529868442,-2696558.427491092,-4292460.525587943,3857900.0502214557,2311.903581312305
3,2020-05-14-US-MTV-1,Pixel4,1273529867442,1,2,GPS_L1,1273529867371933760,-4644939.722,-17859293.376,19763474.073,2168.27,968.429,1426.096,-136679.946,-0.0,21135254.12,1.199,0.0,3.905,2.68,20998567.589,G2,1273529868442,-2696558.427491092,-4292460.525587943,3857900.0502214557,2311.903581312305
4,2020-05-14-US-MTV-1,Pixel4,1273529867442,1,6,GPS_L1,1273529867367218348,7126178.378,-13002324.458,22087988.195,2400.424,1414.407,62.71,-81412.167,-0.002,22548899.074,1.799,0.0,5.748,4.386,22467476.773000002,G6,1273529868442,-2696558.427491092,-4292460.525587943,3857900.0502214557,2311.903581312305
5,2020-05-14-US-MTV-1,Pixel4,1273529867442,1,12,GPS_L1,1273529867375439078,-10756658.737,-16230891.814,17901350.033,317.294,-2292.255,-1847.675,35344.325,-0.002,20084386.221,1.499,0.0,3.766,2.523,20119724.257000003,G12,1273529868442,-2696558.427491092,-4292460.525587943,3857900.0502214557,2311.903581312305
6,2020-05-14-US-MTV-1,Pixel4,1273529867442,1,24,GPS_L1,1273529867364295221,-21691738.373,-15014124.413,-4667195.249,646.158,-22.461,-3024.128,-3908.971,0.001,23425230.502,4.797,0.0,7.75,5.809,23421307.972,G24,1273529868442,-2696558.427491092,-4292460.525587943,3857900.0502214557,2311.903581312305
0,2020-05-14-US-MTV-1,Pixel4,1273529868442,1,5,GPS_L1,1273529868366292954,-2049595.029,-26293943.107,-2165125.744,319.121,-266.78,3153.421,-3793.295,-0.001,22826325.216,3.298,0.0,7.128,5.244,22822519.549,G5,1273529869442,-2696569.3066609167,-4292444.384167877,3857910.451329785,2332.8297077924226
1,2020-05-14-US-MTV-1,Pixel4,1273529868442,1,19,GPS_L1,1273529868361207246,16562359.728,-16297068.039,12548391.697,1577.944,-480.797,-2645.772,-47595.813,0.001,24350982.118,3.897,0.0,8.85,11.381,24303366.073999997,G19,1273529869442,-2696569.3066609167,-4292444.384167877,3857910.451329785,2332.8297077924226
2,2020-05-14-US-MTV-1,Pixel4,1273529868442,1,25,GPS_L1,1273529868371901521,-14638150.085,-5489869.174,21265519.255,80.01,-2750.64,-621.789,1223.371,0.0,21144919.129,4.797,0.0,4.589,3.219,21146134.691999998,G25,1273529869442,-2696569.3066609167,-4292444.384167877,3857910.451329785,2332.8297077924226
3,2020-05-14-US-MTV-1,Pixel4,1273529868442,1,29,GPS_L1,1273529868365051826,-23249594.752,1699625.845,12705124.17,1388.967,-841.35,2642.826,-31297.8,-0.003,23198406.03,3.598,0.0,7.276,5.752,23167095.202,G29,1273529869442,-2696569.3066609167,-4292444.384167877,3857910.451329785,2332.8297077924226
4,2020-05-14-US-MTV-1,Pixel4,1273529868442,1,2,GPS_L1,1273529868371932880,-4642771.349,-17858324.974,19764899.968,2168.48,968.378,1425.698,-136679.946,-0.0,21135517.937,1.199,0.0,3.905,2.68,20998831.406,G2,1273529869442,-2696569.3066609167,-4292444.384167877,3857910.451329785,2332.8297077924226
5,2020-05-14-US-MTV-1,Pixel4,1273529868442,1,6,GPS_L1,1273529868367216451,7128578.844,-13000910.127,22088050.671,2400.517,1414.263,62.242,-81412.169,-0.002,22549467.78,1.799,0.0,5.748,4.387,22468045.476000004,G6,1273529869442,-2696569.3066609167,-4292444.384167877,3857910.451329785,2332.8297077924226
6,2020-05-14-US-MTV-1,Pixel4,1273529868442,1,12,GPS_L1,1273529868375439236,-10756341.523,-16233183.96,17899502.164,317.134,-2292.038,-1848.061,35344.323,-0.002,20084338.853,1.499,0.0,3.766,2.523,20119676.887000002,G12,1273529869442,-2696569.3066609167,-4292444.384167877,3857910.451329785,2332.8297077924226
7,2020-05-14-US-MTV-1,Pixel4,1273529868442,1,24,GPS_L1,1273529868364293218,-21691092.05,-15014146.805,-4670219.323,646.489,-22.324,-3024.032,-3908.971,0.001,23425830.987,4.197,0.0,7.751,5.81,23421908.455000002,G24,1273529869442,-2696569.3066609167,-4292444.384167877,3857910.451329785,2332.8297077924226
0,2020-05-14-US-MTV-1,Pixel4,1273529869442,1,5,GPS_L1,1273529869366294744,-2049275.91,-26294209.697,-2161972.294,319.115,-266.401,3153.468,-3793.295,-0.001,22825788.587,3.298,0.0,7.127,5.243,22821982.922,G5,1273529870442,-2696580.1779269488,-4292428.176699714,3857920.8814684018,2346.1535715324735
1,2020-05-14-US-MTV-1,Pixel4,1273529869442,1,19,GPS_L1,1273529869361205336,16563937.499,-16297548.818,12545745.795,1577.604,-480.761,-2646.043,-47595.812,0.001,24351554.721,5.096,0.0,8.851,11.386,24303938.672000002,G19,1273529870442,-2696580.1779269488,-4292428.176699714,3857920.8814684018,2346.1535715324735
2,2020-05-14-US-MTV-1,Pixel4,1273529869442,1,25,GPS_L1,1273529869371902847,-14638070.157,-5492619.778,21264897.234,79.848,-2750.561,-622.25,1223.372,0.0,21144521.604,4.197,0.0,4.588,3.219,21145737.169,G25,1273529870442,-2696580.1779269488,-4292428.176699714,3857920.8814684018,2346.1535715324735
3,2020-05-14-US-MTV-1,Pixel4,1273529869442,1,29,GPS_L1,1273529869365053325,-23248205.658,1698784.379,12707766.865,1389.216,-841.58,2642.555,-31297.802,-0.003,23197956.641,3.298,0.0,7.275,5.751,23166645.813,G29,1273529870442,-2696580.1779269488,-4292428.176699714,3857920.8814684018,2346.1535715324735
4,2020-05-14-US-MTV-1,Pixel4,1273529869442,1,2,GPS_L1,1273529869371931985,-4640602.765,-17857356.623,19766325.465,2168.69,968.327,1425.299,-136679.946,-0.0,21135786.252,1.199,0.0,3.905,2.68,20999099.721,G2,1273529870442,-2696580.1779269488,-4292428.176699714,3857920.8814684018,2346.1535715324735
5,2020-05-14-US-MTV-1,Pixel4,1273529869442,1,6,GPS_L1,1273529869367214558,7130979.403,-12999495.939,22088112.679,2400.61,1414.119,61.775,-81412.171,-0.002,22550035.287,2.698,0.0,5.749,4.387,22468612.98,G6,1273529870442,-2696580.1779269488,-4292428.176699714,3857920.8814684018,2346.1535715324735
6,2020-05-14-US-MTV-1,Pixel4,1273529869442,1,12,GPS_L1,1273529869375439388,-10756024.469,-16235475.889,17897653.91,316.975,-2291.821,-1848.446,35344.321,-0.002,20084293.285,1.499,0.0,3.766,2.523,20119631.317,G12,1273529870442,-2696580.1779269488,-4292428.176699714,3857920.8814684018,2346.1535715324735
7,2020-05-14-US-MTV-1,Pixel4,1273529869442,1,24,GPS_L1,1273529869364291190,-21690445.396,-15014169.061,-4673243.3,646.82,-22.187,-3023.935,-3908.97,0.001,23426438.966,4.797,0.0,7.752,5.811,23422516.433,G24,1273529870442,-2696580.1779269488,-4292428.176699714,3857920.8814684018,2346.1535715324735
0,2020-05-14-US-MTV-1,Pixel4,1273529870442,1,5,GPS_L1,1273529870366296530,-2048956.797,-26294475.909,-2158818.797,319.11,-266.022,3153.514,-3793.296,-0.001,22825253.158,3.598,0.0,7.126,5.242,22821447.494000003,G5,1273529871442,-2696590.958985617,-4292411.911913624,3857931.35524651,2351.7017909257875
1,2020-05-14-US-MTV-1,Pixel4,1273529870442,1,19,GPS_L1,1273529870361203415,16565514.929,-16298029.56,12543099.621,1577.263,-480.725,-2646.315,-47595.811,0.001,24352130.623,4.197,0.0,8.852,11.39,24304514.569999997,G19,1273529871442,-2696590.958985617,-4292411.911913624,3857931.35524651,2351.7017909257875
2,2020-05-14-US-MTV-1,Pixel4,1273529870442,1,25,GPS_L1,1273529870371904204,-14637990.391,-5495370.304,21264274.752,79.686,-2750.483,-622.711,1223.372,0.0,21144114.786,4.197,0.0,4.588,3.218,21145330.352,G25,1273529871442,-2696590.958985617,-4292411.911913624,3857931.35524651,2351.7017909257875
3,2020-05-14-US-MTV-1,Pixel4,1273529870442,1,29,GPS_L1,1273529870365054794,-23246816.315,1697942.682,12710409.289,1389.465,-841.81,2642.285,-31297.805,-0.003,23197516.246,3.598,0.0,7.274,5.75,23166205.417,G29,1273529871442,-2696590.958985617,-4292411.911913624,3857931.35524651,2351.7017909257875
4,2020-05-14-US-MTV-1,Pixel4,1273529870442,1,2,GPS_L1,1273529870371931098,-4638433.971,-17856388.323,19767750.563,2168.9,968.275,1424.901,-136679.947,-0.0,21136052.167,1.199,0.0,3.905,2.68,20999365.634999998,G2,1273529871442,-2696590.958985617,-4292411.911913624,3857931.35524651,2351.7017909257875
5,2020-05-14-US-MTV-1,Pixel4,1273529870442,1,6,GPS_L1,1273529870367212669,7133380.056,-12998081.896,22088174.219,2400.704,1413.975,61.307,-81412.173,-0.002,22550601.595,2.099,0.0,5.749,4.388,22469179.284999996,G6,1273529871442,-2696590.958985617,-4292411.911913624,3857931.35524651,2351.7017909257875
6,2020-05-14-US-MTV-1,Pixel4,1273529870442,1,12,GPS_L1,1273529870375439536,-10755707.575,-16237767.601,17895805.27,316.815,-2291.603,-1848.832,35344.32,-0.002,20084248.916,1.499,0.0,3.765,2.523,20119586.948000003,G12,1273529871442,-2696590.958985617,-4292411.911913624,3857931.35524651,2351.7017909257875
7,2020-05-14-US-MTV-1,Pixel4,1273529870442,1,24,GPS_L1,1273529870364289214,-21689798.411,-15014191.179,-4676267.18,647.151,-22.05,-3023.838,-3908.969,0.001,23427031.356,4.797,0.0,7.753,5.813,23423108.821,G24,1273529871442,-2696590.958985617,-4292411.911913624,3857931.35524651,2351.7017909257875
0,2020-05-14-US-MTV-1,Pixel4,1273529871442,1,5,GPS_L1,1273529871366298304,-2048637.69,-26294741.741,-2155665.254,319.104,-265.642,3153.561,-3793.296,-0.001,22824721.326,3.598,0.0,7.125,5.241,22820915.664,G5,1273529872442,-2696601.7119202698,-4292395.683461719,3857941.7918271315,2362.848663601106
1,2020-05-14-US-MTV-1,Pixel4,1273529871442,1,19,GPS_L1,1273529871361201575,16567092.019,-16298510.266,12540453.175,1576.923,-480.689,-2646.586,-47595.81,0.001,24352682.241,5.096,0.0,8.853,11.394,24305066.184,G19,1273529872442,-2696601.7119202698,-4292395.683461719,3857941.7918271315,2362.848663601106
2,2020-05-14-US-MTV-1,Pixel4,1273529871442,1,25,GPS_L1,1273529871371905542,-14637910.786,-5498120.751,21263651.809,79.524,-2750.405,-623.172,1223.372,0.0,21143713.664,4.797,0.0,4.587,3.218,21144929.231000002,G25,1273529872442,-2696601.7119202698,-4292395.683461719,3857941.7918271315,2362.848663601106
3,2020-05-14-US-MTV-1,Pixel4,1273529871442,1,29,GPS_L1,1273529871365056304,-23245426.724,1697100.756,12713051.442,1389.714,-842.04,2642.014,-31297.808,-0.003,23197063.559,3.897,0.0,7.273,5.749,23165752.729000002,G29,1273529872442,-2696601.7119202698,-4292395.683461719,3857941.7918271315,2362.848663601106
4,2020-05-14-US-MTV-1,Pixel4,1273529871442,1,2,GPS_L1,1273529871371930200,-4636264.967,-17855420.075,19769175.263,2169.11,968.224,1424.502,-136679.947,-0.0,21136321.381,1.199,0.0,3.905,2.68,20999634.849,G2,1273529872442,-2696601.7119202698,-4292395.683461719,3857941.7918271315,2362.848663601106
5,2020-05-14-US-MTV-1,Pixel4,1273529871442,1,6,GPS_L1,1273529871367210776,7135780.802,-12996667.997,22088235.292,2400.797,1413.83,60.84,-81412.174,-0.002,22551169.102,1.799,0.0,5.75,4.389,22469746.789000005,G6,1273529872442,-2696601.7119202698,-4292395.683461719,3857941.7918271315,2362.848663601106
6,2020-05-14-US-MTV-1,Pixel4,1273529871442,1,12,GPS_L1,1273529871375439698,-10755390.841,-16240059.096,17893956.244,316.655,-2291.386,-1849.217,35344.318,-0.002,20084200.349,1.499,0.0,3.765,2.522,20119538.38,G12,1273529872442,-2696601.7119202698,-4292395.683461719,3857941.7918271315,2362.848663601106
7,2020-05-14-US-MTV-1,Pixel4,1273529871442,1,24,GPS_L1,1273529871364287173,-21689151.095,-15014213.16,-4679290.963,647.482,-21.913,-3023.741,-3908.968,0.001,23427643.232,4.797,0.0,7.754,5.814,23423720.696000002,G24,1273529872442,-2696601.7119202698,-4292395.683461719,3857941.7918271315,2362.848663601106
0,2020-05-14-US-MTV-1,Pixel4,1273529872442,1,5,GPS_L1,1273529872366300106,-2048318.588,-26295007.193,-2152511.665,319.098,-265.263,3153.607,-3793.297,-0.001,22824181.1,3.598,0.0,7.124,5.24,22820375.439000003,G5,1273529873442,-2696612.4051410328,-4292379.5068699615,3857952.1959853387,2379.4030944052706
1,2020-05-14-US-MTV-1,Pixel4,1273529872442,1,19,GPS_L1,1273529872361199700,16568668.768,-16298990.936,12537806.458,1576.582,-480.653,-2646.858,-47595.809,0.001,24353244.352,9.294,0.0,8.854,11.399,24305628.290000003,G19,1273529873442,-2696612.4051410328,-4292379.5068699615,3857952.1959853387,2379.4030944052706
2,2020-05-14-US-MTV-1,Pixel4,1273529872442,1,25,GPS_L1,1273529872371906873,-14637831.343,-5500871.12,21263028.405,79.363,-2750.326,-623.633,1223.372,0.0,21143314.64,4.197,0.0,4.587,3.218,21144530.207000002,G25,1273529873442,-2696612.4051410328,-4292379.5068699615,3857952.1959853387,2379.4030944052706
3,2020-05-14-US-MTV-1,Pixel4,1273529872442,1,29,GPS_L1,1273529872365057790,-23244036.883,1696258.6,12715693.325,1389.962,-842.27,2641.743,-31297.81,-0.003,23196618.067,3.897,0.0,7.272,5.748,23165307.237000003,G29,1273529873442,-2696612.4051410328,-4292379.5068699615,3857952.1959853387,2379.4030944052706
4,2020-05-14-US-MTV-1,Pixel4,1273529872442,1,2,GPS_L1,1273529872371929323,-4634095.753,-17854451.878,19770599.564,2169.32,968.173,1424.103,-136679.947,-0.0,21136584.299,1.199,0.0,3.905,2.681,20999897.765999995,G2,1273529873442,-2696612.4051410328,-4292379.5068699615,3857952.1959853387,2379.4030944052706
5,2020-05-14-US-MTV-1,Pixel4,1273529872442,1,6,GPS_L1,1273529872367208910,7138181.641,-12995254.242,22088295.897,2400.89,1413.686,60.372,-81412.176,-0.002,22551728.515,2.398,0.0,5.751,4.39,22470306.198000003,G6,1273529873442,-2696612.4051410328,-4292379.5068699615,3857952.1959853387,2379.4030944052706
6,2020-05-14-US-MTV-1,Pixel4,1273529872442,1,12,GPS_L1,1273529872375439849,-10755074.266,-16242350.373,17892106.833,316.495,-2291.169,-1849.603,35344.316,-0.002,20084155.081,1.499,0.0,3.765,2.522,20119493.11,G12,1273529873442,-2696612.4051410328,-4292379.5068699615,3857952.1959853387,2379.4030944052706
7,2020-05-14-US-MTV-1,Pixel4,1273529872442,1,24,GPS_L1,1273529872364285201,-21688503.448,-15014235.005,-4682314.649,647.813,-21.776,-3023.644,-3908.968,0.001,23428234.423,5.096,0.0,7.755,5.815,23424311.885,G24,1273529873442,-2696612.4051410328,-4292379.5068699615,3857952.1959853387,2379.4030944052706
0,2020-05-14-US-MTV-1,Pixel4,1273529873442,1,5,GPS_L1,1273529873366301881,-2047999.492,-26295272.266,-2149358.029,319.093,-264.884,3153.653,-3793.298,-0.001,22823648.969,3.598,0.0,7.123,5.239,22819843.309,G5,1273529874442,-2696623.132188819,-4292363.309120647,3857962.567030894,2392.4021695946044
1,2020-05-14-US-MTV-1,Pixel4,1273529873442,1,19,GPS_L1,1273529873361197783,16570245.177,-16299471.571,12535159.469,1576.241,-480.617,-2647.129,-47595.808,0.001,24353819.054,5.096,0.0,8.854,11.403,24306202.989000004,G19,1273529874442,-2696623.132188819,-4292363.309120647,3857962.567030894,2392.4021695946044
