,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-1,Pixel4,1273530165442,1,5,GPS_L1,1273530165366825276,-1954848.29,-26356425.522,-1226799.486,319.643,-153.915,3164.264,-3793.468,-0.001,22666739.095,4.197,0.0,6.84,4.958,22662933.829,G5,1273530166442,-2701167.749323257,-4287111.093976573,3860609.5393690844,2551.7856485404222
1,2020-05-14-US-MTV-1,Pixel4,1273530165442,1,19,GPS_L1,1273530165360650944,17015909.726,-16438032.64,11750873.779,1476.017,-467.629,-2723.862,-47595.524,0.001,24517757.262,3.897,0.0,9.092,12.866,24470139.779999997,G19,1273530166442,-2701167.749323257,-4287111.093976573,3860609.5393690844,2551.7856485404222
2,2020-05-14-US-MTV-1,Pixel4,1273530165442,1,25,GPS_L1,1273530165372301283,-14621476.72,-6303067.652,21060583.672,32.431,-2724.442,-758.005,1223.463,0.0,21025073.496,3.298,0.0,4.462,3.12,21026289.376999997,G25,1273530166442,-2701167.749323257,-4287111.093976573,3860609.5393690844,2551.7856485404222
3,2020-05-14-US-MTV-1,Pixel4,1273530165442,1,29,GPS_L1,1273530165365505782,-22826338.028,1439516.061,13477862.084,1460.411,-910.538,2559.971,-31298.602,-0.003,23062313.445,1.799,0.0,7.039,5.456,23031002.347999997,G29,1273530166442,-2701167.749323257,-4287111.093976573,3860609.5393690844,2551.7856485404222
4,2020-05-14-US-MTV-1,Pixel4,1273530165442,1,31,GPS_L1,1273530165357114204,-7132153.348,13496185.015,21681179.149,-2386.617,-1397.555,129.362,-12713.315,-0.001,25578045.24,2.698,0.0,9.66,46.724,25565275.540999997,G31,1273530166442,-2701167.749323257,-4287111.093976573,3860609.5393690844,2551.7856485404222
5,2020-05-14-US-MTV-1,Pixel4,1273530165442,1,2,GPS_L1,1273530165371667061,-3989642.629,-17573174.861,20170637.816,2229.088,951.164,1306.161,-136679.972,-0.0,21215208.469,1.499,0.0,3.944,2.721,21078521.832000002,G2,1273530166442,-2701167.749323257,-4287111.093976573,3860609.5393690844,2551.7856485404222
6,2020-05-14-US-MTV-1,Pixel4,1273530165442,1,6,GPS_L1,1273530165366655324,7845385.597,-12587382.512,22085911.124,2425.591,1369.934,-76.644,-81412.726,-0.002,22717689.423,1.799,0.0,5.941,4.63,22636266.126000002,G6,1273530166442,-2701167.749323257,-4287111.093976573,3860609.5393690844,2551.7856485404222
7,2020-05-14-US-MTV-1,Pixel4,1273530165442,1,12,GPS_L1,1273530165375480349,-10669084.552,-16904089.029,17333803.164,270.859,-2224.985,-1960.739,35343.809,-0.002,20072013.486,1.199,0.0,3.757,2.512,20107351.026000004,G12,1273530166442,-2701167.749323257,-4287111.093976573,3860609.5393690844,2551.7856485404222
8,2020-05-14-US-MTV-1,Pixel4,1273530165442,1,24,GPS_L1,1273530165363707732,-21484446.561,-15014941.536,-5563811.655,745.174,16.252,-2992.523,-3908.753,0.001,23601355.274,4.197,0.0,8.091,6.238,23597432.192,G24,1273530166442,-2701167.749323257,-4287111.093976573,3860609.5393690844,2551.7856485404222
0,2020-05-14-US-MTV-1,Pixel4,1273530166442,1,5,GPS_L1,1273530166366827065,-1954528.641,-26356579.246,-1223635.203,319.653,-153.534,3164.29,-3793.469,-0.001,22666202.766,4.197,0.0,6.839,4.957,22662397.501,G5,1273530167442,-2701184.0636420315,-4287094.100299664,3860617.060743539,2546.1547373309477
1,2020-05-14-US-MTV-1,Pixel4,1273530166442,1,19,GPS_L1,1273530166360649104,17017385.567,-16438500.242,11748149.794,1475.672,-467.576,-2724.116,-47595.523,0.001,24518308.88,4.797,0.0,9.092,12.871,24470691.394,G19,1273530167442,-2701184.0636420315,-4287094.100299664,3860617.060743539,2546.1547373309477
2,2020-05-14-US-MTV-1,Pixel4,1273530166442,1,25,GPS_L1,1273530166372302600,-14621444.368,-6305792.048,21059825.437,32.273,-2724.344,-758.461,1223.464,0.0,21024678.67,3.598,0.0,4.462,3.119,21025894.553000003,G25,1273530167442,-2701184.0636420315,-4287094.100299664,3860617.060743539,2546.1547373309477
3,2020-05-14-US-MTV-1,Pixel4,1273530166442,1,29,GPS_L1,1273530166365507323,-22824877.498,1438605.404,13480421.916,1460.643,-910.774,2559.684,-31298.605,-0.003,23061851.464,1.799,0.0,7.039,5.455,23030540.365000002,G29,1273530167442,-2701184.0636420315,-4287094.100299664,3860617.060743539,2546.1547373309477
4,2020-05-14-US-MTV-1,Pixel4,1273530166442,1,31,GPS_L1,1273530166357115851,-7134540.013,13494787.524,21681308.279,-2386.706,-1397.423,128.898,-12713.316,-0.001,25577551.481,2.398,0.0,9.66,46.724,25564781.781,G31,1273530167442,-2701184.0636420315,-4287094.100299664,3860617.060743539,2546.1547373309477
5,2020-05-14-US-MTV-1,Pixel4,1273530166442,1,2,GPS_L1,1273530166371666154,-3987413.443,-17572223.731,20171943.772,2229.286,951.099,1305.755,-136679.972,-0.0,21215480.38,1.799,0.0,3.944,2.721,21078793.743,G2,1273530167442,-2701184.0636420315,-4287094.100299664,3860617.060743539,2546.1547373309477
6,2020-05-14-US-MTV-1,Pixel4,1273530166442,1,6,GPS_L1,1273530166366653417,7847811.222,-12586012.658,22085834.245,2425.667,1369.78,-77.112,-81412.728,-0.002,22718261.127,1.799,0.0,5.942,4.631,22636837.825999998,G6,1273530167442,-2701184.0636420315,-4287094.100299664,3860617.060743539,2546.1547373309477
7,2020-05-14-US-MTV-1,Pixel4,1273530166442,1,12,GPS_L1,1273530166375480458,-10668813.769,-16906313.898,17331842.239,270.708,-2224.751,-1961.112,35343.807,-0.002,20071980.809,1.199,0.0,3.757,2.512,20107318.347000003,G12,1273530167442,-2701184.0636420315,-4287094.100299664,3860617.060743539,2546.1547373309477
8,2020-05-14-US-MTV-1,Pixel4,1273530166442,1,24,GPS_L1,1273530166363705784,-21483701.222,-15014925.223,-5566804.114,745.507,16.375,-2992.408,-3908.752,0.001,23601939.269,4.197,0.0,8.093,6.24,23598016.184000004,G24,1273530167442,-2701184.0636420315,-4287094.100299664,3860617.060743539,2546.1547373309477
0,2020-05-14-US-MTV-1,Pixel4,1273530167442,1,5,GPS_L1,1273530167366828882,-1954208.983,-26356732.589,-1220470.894,319.662,-153.153,3164.317,-3793.47,-0.001,22665658.043,4.197,0.0,6.838,4.956,22661852.779000003,G5,1273530168442,-2701200.3331244146,-4287076.885056885,3860624.726069174,2531.7026538664904
1,2020-05-14-US-MTV-1,Pixel4,1273530167442,1,19,GPS_L1,1273530167360647243,17018861.062,-16438967.79,11745425.556,1475.326,-467.523,-2724.37,-47595.522,0.001,24518866.794,3.897,0.0,9.093,12.877,24471249.302,G19,1273530168442,-2701200.3331244146,-4287076.885056885,3860624.726069174,2531.7026538664904
2,2020-05-14-US-MTV-1,Pixel4,1273530167442,1,25,GPS_L1,1273530167372303947,-14621412.175,-6308516.346,21059066.747,32.115,-2724.245,-758.917,1223.464,0.0,21024274.849,4.197,0.0,4.461,3.119,21025490.733000003,G25,1273530168442,-2701200.3331244146,-4287076.885056885,3860624.726069174,2531.7026538664904
3,2020-05-14-US-MTV-1,Pixel4,1273530167442,1,29,GPS_L1,1273530167365508866,-22823416.736,1437694.51,13482981.46,1460.875,-911.01,2559.397,-31298.607,-0.003,23061388.885,1.799,0.0,7.038,5.454,23030077.786000002,G29,1273530168442,-2701200.3331244146,-4287076.885056885,3860624.726069174,2531.7026538664904
4,2020-05-14-US-MTV-1,Pixel4,1273530167442,1,31,GPS_L1,1273530167357117505,-7136926.768,13493390.165,21681436.945,-2386.795,-1397.292,128.435,-12713.317,-0.001,25577055.625,2.698,0.0,9.66,46.724,25564285.924,G31,1273530168442,-2701200.3331244146,-4287076.885056885,3860624.726069174,2531.7026538664904
5,2020-05-14-US-MTV-1,Pixel4,1273530167442,1,2,GPS_L1,1273530167371665247,-3985184.06,-17571272.666,20173249.322,2229.484,951.034,1305.349,-136679.972,-0.0,21215752.292,1.799,0.0,3.944,2.721,21079065.655,G2,1273530168442,-2701200.3331244146,-4287076.885056885,3860624.726069174,2531.7026538664904
6,2020-05-14-US-MTV-1,Pixel4,1273530167442,1,6,GPS_L1,1273530167366651525,7850236.922,-12584642.959,22085756.9,2425.742,1369.626,-77.579,-81412.73,-0.002,22718828.334,1.799,0.0,5.943,4.632,22637405.029,G6,1273530168442,-2701200.3331244146,-4287076.885056885,3860624.726069174,2531.7026538664904
7,2020-05-14-US-MTV-1,Pixel4,1273530167442,1,12,GPS_L1,1273530167375480555,-10668543.137,-16908538.531,17329880.94,270.556,-2224.517,-1961.485,35343.805,-0.002,20071951.729,1.199,0.0,3.757,2.512,20107289.265,G12,1273530168442,-2701200.3331244146,-4287076.885056885,3860624.726069174,2531.7026538664904
8,2020-05-14-US-MTV-1,Pixel4,1273530167442,1,24,GPS_L1,1273530167363703821,-21482955.549,-15014908.787,-5569796.458,745.84,16.497,-2992.292,-3908.751,0.001,23602527.762,5.096,0.0,8.094,6.242,23598604.675,G24,1273530168442,-2701200.3331244146,-4287076.885056885,3860624.726069174,2531.7026538664904
0,2020-05-14-US-MTV-1,Pixel4,1273530168442,1,5,GPS_L1,1273530168366830673,-1953889.316,-26356885.552,-1217306.558,319.671,-152.773,3164.343,-3793.47,-0.001,22665121.115,4.797,0.0,6.837,4.955,22661315.853,G5,1273530169442,-2701216.526963774,-4287059.444053807,3860632.676394757,2524.7216202884565
1,2020-05-14-US-MTV-1,Pixel4,1273530168442,1,19,GPS_L1,1273530168360645370,17020336.212,-16439435.286,11742701.063,1474.98,-467.47,-2724.624,-47595.521,0.001,24519428.305,3.598,0.0,9.094,12.883,24471810.806999996,G19,1273530169442,-2701216.526963774,-4287059.444053807,3860632.676394757,2524.7216202884565
2,2020-05-14-US-MTV-1,Pixel4,1273530168442,1,25,GPS_L1,1273530168372305258,-14621380.14,-6311240.545,21058307.6,31.956,-2724.147,-759.373,1223.464,0.0,21023881.821,5.096,0.0,4.461,3.119,21025097.705000002,G25,1273530169442,-2701216.526963774,-4287059.444053807,3860632.676394757,2524.7216202884565
3,2020-05-14-US-MTV-1,Pixel4,1273530168442,1,29,GPS_L1,1273530168365510418,-22821955.742,1436783.38,13485540.716,1461.107,-911.246,2559.109,-31298.61,-0.003,23060923.607,2.099,0.0,7.037,5.453,23029612.507,G29,1273530169442,-2701216.526963774,-4287059.444053807,3860632.676394757,2524.7216202884565
4,2020-05-14-US-MTV-1,Pixel4,1273530168442,1,31,GPS_L1,1273530168357119152,-7139313.612,13491992.937,21681565.148,-2386.884,-1397.16,127.971,-12713.318,-0.001,25576561.867,2.998,0.0,9.66,46.724,25563792.165,G31,1273530169442,-2701216.526963774,-4287059.444053807,3860632.676394757,2524.7216202884565
5,2020-05-14-US-MTV-1,Pixel4,1273530168442,1,2,GPS_L1,1273530168371664334,-3982954.479,-17570321.666,20174554.466,2229.682,950.97,1304.942,-136679.972,-0.0,21216026.003,1.499,0.0,3.944,2.721,21079339.366,G2,1273530169442,-2701216.526963774,-4287059.444053807,3860632.676394757,2524.7216202884565
6,2020-05-14-US-MTV-1,Pixel4,1273530168442,1,6,GPS_L1,1273530168366649634,7852662.698,-12583273.413,22085679.087,2425.818,1369.471,-78.047,-81412.732,-0.002,22719395.242,1.799,0.0,5.943,4.633,22637971.933999997,G6,1273530169442,-2701216.526963774,-4287059.444053807,3860632.676394757,2524.7216202884565
7,2020-05-14-US-MTV-1,Pixel4,1273530168442,1,12,GPS_L1,1273530168375480678,-10668272.657,-16910762.93,17327919.268,270.405,-2224.282,-1961.858,35343.804,-0.002,20071914.854,1.199,0.0,3.757,2.512,20107252.389000002,G12,1273530169442,-2701216.526963774,-4287059.444053807,3860632.676394757,2524.7216202884565
8,2020-05-14-US-MTV-1,Pixel4,1273530168442,1,24,GPS_L1,1273530168363701876,-21482209.542,-15014892.228,-5572788.687,746.174,16.62,-2992.177,-3908.751,0.001,23603110.858,5.696,0.0,8.095,6.243,23599187.769,G24,1273530169442,-2701216.526963774,-4287059.444053807,3860632.676394757,2524.7216202884565
0,2020-05-14-US-MTV-1,Pixel4,1273530169442,1,5,GPS_L1,1273530169366832485,-1953569.64,-26357038.134,-1214142.196,319.681,-152.392,3164.369,-3793.471,-0.001,22664577.891,4.797,0.0,6.836,4.954,22660772.63,G5,1273530170442,-2701232.514719465,-4287041.837766964,3860640.8535130057,2515.5466639737174
1,2020-05-14-US-MTV-1,Pixel4,1273530169442,1,19,GPS_L1,1273530169360643530,17021811.016,-16439902.729,11739976.317,1474.635,-467.417,-2724.878,-47595.52,0.001,24519979.923,3.298,0.0,9.095,12.888,24472362.42,G19,1273530170442,-2701232.514719465,-4287041.837766964,3860640.8535130057,2515.5466639737174
2,2020-05-14-US-MTV-1,Pixel4,1273530169442,1,25,GPS_L1,1273530169372306624,-14621348.264,-6313964.646,21057547.998,31.798,-2724.048,-759.829,1223.465,0.0,21023472.305,8.094,0.0,4.46,3.118,21024688.191999998,G25,1273530170442,-2701232.514719465,-4287041.837766964,3860640.8535130057,2515.5466639737174
3,2020-05-14-US-MTV-1,Pixel4,1273530169442,1,29,GPS_L1,1273530169365511944,-22820494.516,1435872.014,13488099.685,1461.339,-911.482,2558.822,-31298.613,-0.003,23060466.123,2.998,0.0,7.036,5.452,23029155.022,G29,1273530170442,-2701232.514719465,-4287041.837766964,3860640.8535130057,2515.5466639737174
4,2020-05-14-US-MTV-1,Pixel4,1273530169442,1,31,GPS_L1,1273530169357120805,-7141700.545,13490595.841,21681692.887,-2386.973,-1397.029,127.508,-12713.319,-0.001,25576066.31,4.797,0.0,9.66,46.724,25563296.607,G31,1273530170442,-2701232.514719465,-4287041.837766964,3860640.8535130057,2515.5466639737174
5,2020-05-14-US-MTV-1,Pixel4,1273530169442,1,2,GPS_L1,1273530169371663433,-3980724.7,-17569370.73,20175859.203,2229.879,950.905,1304.536,-136679.972,-0.0,21216296.116,1.799,0.0,3.944,2.722,21079609.478000004,G2,1273530170442,-2701232.514719465,-4287041.837766964,3860640.8535130057,2515.5466639737174
6,2020-05-14-US-MTV-1,Pixel4,1273530169442,1,6,GPS_L1,1273530169366647744,7855088.549,-12581904.022,22085600.806,2425.893,1369.317,-78.514,-81412.733,-0.002,22719961.85,2.099,0.0,5.944,4.634,22638538.539000005,G6,1273530170442,-2701232.514719465,-4287041.837766964,3860640.8535130057,2515.5466639737174
7,2020-05-14-US-MTV-1,Pixel4,1273530169442,1,12,GPS_L1,1273530169375480782,-10668002.329,-16912987.095,17325957.223,270.253,-2224.048,-1962.231,35343.802,-0.002,20071883.676,1.199,0.0,3.757,2.512,20107221.209000003,G12,1273530170442,-2701232.514719465,-4287041.837766964,3860640.8535130057,2515.5466639737174
8,2020-05-14-US-MTV-1,Pixel4,1273530169442,1,24,GPS_L1,1273530169363699949,-21481463.203,-15014875.547,-5575780.8,746.507,16.742,-2992.061,-3908.75,0.001,23603688.558,5.096,0.0,8.096,6.245,23599765.466999996,G24,1273530170442,-2701232.514719465,-4287041.837766964,3860640.8535130057,2515.5466639737174
0,2020-05-14-US-MTV-1,Pixel4,1273530170442,1,5,GPS_L1,1273530170366834283,-1953249.954,-26357190.336,-1210977.808,319.69,-152.012,3164.395,-3793.471,-0.001,22664038.864,5.696,0.0,6.835,4.954,22660233.604,G5,1273530171442,-2701248.263924421,-4287023.930782939,3860649.0021531736,2507.620833930686
1,2020-05-14-US-MTV-1,Pixel4,1273530170442,1,19,GPS_L1,1273530170360641673,17023285.474,-16440370.118,11737251.317,1474.289,-467.364,-2725.132,-47595.519,0.001,24520536.638,3.298,0.0,9.096,12.894,24472919.128999997,G19,1273530171442,-2701248.263924421,-4287023.930782939,3860649.0021531736,2507.620833930686
2,2020-05-14-US-MTV-1,Pixel4,1273530170442,1,29,GPS_L1,1273530170365513485,-22819033.058,1434960.413,13490658.367,1461.571,-911.718,2558.535,-31298.615,-0.003,23060004.143,3.598,0.0,7.036,5.451,23028693.041,G29,1273530171442,-2701248.263924421,-4287023.930782939,3860649.0021531736,2507.620833930686
3,2020-05-14-US-MTV-1,Pixel4,1273530170442,1,31,GPS_L1,1273530170357122487,-7144087.567,13489198.876,21681820.162,-2387.062,-1396.897,127.044,-12713.319,-0.001,25575562.059,3.598,0.0,9.66,46.724,25562792.356000002,G31,1273530171442,-2701248.263924421,-4287023.930782939,3860649.0021531736,2507.620833930686
4,2020-05-14-US-MTV-1,Pixel4,1273530170442,1,2,GPS_L1,1273530170371662526,-3978494.723,-17568419.859,20177163.534,2230.077,950.84,1304.129,-136679.972,-0.0,21216568.027,1.799,0.0,3.944,2.722,21079881.389000002,G2,1273530171442,-2701248.263924421,-4287023.930782939,3860649.0021531736,2507.620833930686
5,2020-05-14-US-MTV-1,Pixel4,1273530170442,1,6,GPS_L1,1273530170366645861,7857514.475,-12580534.786,22085522.058,2425.968,1369.163,-78.982,-81412.735,-0.002,22720526.359,1.799,0.0,5.945,4.635,22639103.044,G6,1273530171442,-2701248.263924421,-4287023.930782939,3860649.0021531736,2507.620833930686
6,2020-05-14-US-MTV-1,Pixel4,1273530170442,1,12,GPS_L1,1273530170375480893,-10667732.152,-16915211.025,17323994.806,270.102,-2223.813,-1962.603,35343.8,-0.002,20071850.399,1.199,0.0,3.757,2.512,20107187.930000003,G12,1273530171442,-2701248.263924421,-4287023.930782939,3860649.0021531736,2507.620833930686
7,2020-05-14-US-MTV-1,Pixel4,1273530170442,1,24,GPS_L1,1273530170363697991,-21480716.53,-15014858.743,-5578772.798,746.84,16.865,-2991.946,-3908.749,0.001,23604275.552,5.096,0.0,8.097,6.246,23600352.46,G24,1273530171442,-2701248.263924421,-4287023.930782939,3860649.0021531736,2507.620833930686
0,2020-05-14-US-MTV-1,Pixel4,1273530171442,1,5,GPS_L1,1273530171366836045,-1952930.258,-26357342.157,-1207813.394,319.7,-151.631,3164.421,-3793.472,-0.001,22663510.63,5.096,0.0,6.834,4.953,22659705.371,G5,1273530172442,-2701263.8848410454,-4287005.885576794,3860657.195083001,2506.5633582637665
1,2020-05-14-US-MTV-1,Pixel4,1273530171442,1,19,GPS_L1,1273530171360639824,17024759.587,-16440837.455,11734526.062,1473.943,-467.311,-2725.386,-47595.518,0.001,24521090.954,3.298,0.0,9.097,12.9,24473473.439000003,G19,1273530172442,-2701263.8848410454,-4287005.885576794,3860657.195083001,2506.5633582637665
2,2020-05-14-US-MTV-1,Pixel4,1273530171442,1,29,GPS_L1,1273530171365515041,-22817571.369,1434048.575,13493216.762,1461.803,-911.954,2558.247,-31298.618,-0.003,23059537.666,3.298,0.0,7.035,5.45,23028226.563,G29,1273530172442,-2701263.8848410454,-4287005.885576794,3860657.195083001,2506.5633582637665
3,2020-05-14-US-MTV-1,Pixel4,1273530171442,1,31,GPS_L1,1273530171357124141,-7146474.678,13487802.043,21681946.974,-2387.151,-1396.766,126.58,-12713.32,-0.001,25575066.202,3.897,0.0,9.66,46.724,25562296.498,G31,1273530172442,-2701263.8848410454,-4287005.885576794,3860657.195083001,2506.5633582637665
4,2020-05-14-US-MTV-1,Pixel4,1273530171442,1,2,GPS_L1,1273530171371661625,-3976264.549,-17567469.052,20178467.459,2230.275,950.775,1303.723,-136679.972,-0.0,21216838.14,1.799,0.0,3.945,2.722,21080151.501000002,G2,1273530172442,-2701263.8848410454,-4287005.885576794,3860657.195083001,2506.5633582637665
5,2020-05-14-US-MTV-1,Pixel4,1273530171442,1,6,GPS_L1,1273530171366643979,7859940.476,-12579165.704,22085442.842,2426.043,1369.008,-79.449,-81412.737,-0.002,22721090.568,1.799,0.0,5.945,4.636,22639667.25,G6,1273530172442,-2701263.8848410454,-4287005.885576794,3860657.195083001,2506.5633582637665
6,2020-05-14-US-MTV-1,Pixel4,1273530171442,1,12,GPS_L1,1273530171375481002,-10667462.127,-16917434.72,17322032.015,269.95,-2223.578,-1962.976,35343.799,-0.002,20071817.722,1.199,0.0,3.757,2.512,20107155.252,G12,1273530172442,-2701263.8848410454,-4287005.885576794,3860657.195083001,2506.5633582637665
7,2020-05-14-US-MTV-1,Pixel4,1273530171442,1,24,GPS_L1,1273530171363696011,-21479969.524,-15014841.817,-5581764.68,747.174,16.987,-2991.83,-3908.748,0.001,23604869.141,4.797,0.0,8.098,6.248,23600946.047,G24,1273530172442,-2701263.8848410454,-4287005.885576794,3860657.195083001,2506.5633582637665
0,2020-05-14-US-MTV-1,Pixel4,1273530172442,1,5,GPS_L1,1273530172366837821,-1952610.553,-26357493.597,-1204648.954,319.709,-151.251,3164.447,-3793.473,-0.001,22662978.199,4.797,0.0,6.833,4.952,22659172.941,G5,1273530173442,-2701279.3835171554,-4286987.871171657,3860665.4552644053,2498.536453045957
1,2020-05-14-US-MTV-1,Pixel4,1273530172442,1,19,GPS_L1,1273530172360637986,17026233.354,-16441304.739,11731800.554,1473.597,-467.258,-2725.64,-47595.517,0.001,24521641.972,3.598,0.0,9.097,12.905,24474024.452999998,G19,1273530173442,-2701279.3835171554,-4286987.871171657,3860665.4552644053,2498.536453045957
