,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
2,2020-05-14-US-MTV-1,Pixel4,1273530264442,1,25,GPS_L1,1273530264372431665,-14619040.554,-6572295.445,20983308.68,16.807,-2714.387,-803.073,1223.496,0.0,20985985.956,2.099,0.0,4.423,3.089,20987201.939999998,G25,1273530265442,-2702730.4618992233,-4285315.32153025,3861492.590004151,1841.8367046056767
3,2020-05-14-US-MTV-1,Pixel4,1273530264442,1,29,GPS_L1,1273530264365658245,-22680628.894,1348213.031,13729883.402,1483.108,-933.994,2531.273,-31298.87,-0.003,23016606.187,4.197,0.0,6.963,5.364,22985294.99,G29,1273530265442,-2702730.4618992233,-4285315.32153025,3861492.590004151,1841.8367046056767
4,2020-05-14-US-MTV-1,Pixel4,1273530264442,1,31,GPS_L1,1273530264357277225,-7368857.166,13358476.463,21691714.216,-2395.177,-1384.374,83.468,-12713.405,-0.001,25529172.773,3.897,0.0,9.668,44.194,25516405.505999997,G31,1273530265442,-2702730.4618992233,-4285315.32153025,3861492.590004151,1841.8367046056767
5,2020-05-14-US-MTV-1,Pixel4,1273530264442,1,2,GPS_L1,1273530264371576350,-3768000.391,-17479333.519,20297952.428,2248.465,944.552,1265.814,-136679.978,-0.0,21242402.942,1.199,0.0,3.958,2.736,21105716.27,G2,1273530265442,-2702730.4618992233,-4285315.32153025,3861492.590004151,1841.8367046056767
6,2020-05-14-US-MTV-1,Pixel4,1273530264442,1,6,GPS_L1,1273530264366467780,8085878.726,-12452520.699,22076032.638,2432.764,1354.5,-122.917,-81412.911,-0.002,22773913.7,1.799,0.0,6.007,4.719,22692490.063,G6,1273530265442,-2702730.4618992233,-4285315.32153025,3861492.590004151,1841.8367046056767
7,2020-05-14-US-MTV-1,Pixel4,1273530264442,1,12,GPS_L1,1273530264375489498,-10643007.931,-17123204.914,17137868.822,255.99,-2201.506,-1997.458,35343.639,-0.002,20069270.685,1.499,0.0,3.755,2.51,20104608.058999997,G12,1273530265442,-2702730.4618992233,-4285315.32153025,3861492.590004151,1841.8367046056767
8,2020-05-14-US-MTV-1,Pixel4,1273530264442,1,24,GPS_L1,1273530264363513662,-21409040.282,-15012739.779,-5859495.812,778.195,28.147,-2980.805,-3908.679,0.001,23659535.996,5.696,0.0,8.208,6.396,23655612.712999996,G24,1273530265442,-2702730.4618992233,-4285315.32153025,3861492.590004151,1841.8367046056767
0,2020-05-14-US-MTV-1,Pixel4,1273530265442,1,5,GPS_L1,1273530265367003429,-1922829.309,-26369913.846,-910251.793,320.819,-115.85,3166.565,-3793.528,-0.001,22613330.169,2.698,0.0,6.746,4.87,22609525.025,G5,1273530266442,-2702739.5202819947,-4285295.593209512,3861508.219983448,1844.8842554287737
1,2020-05-14-US-MTV-1,Pixel4,1273530265442,1,19,GPS_L1,1273530265360465635,17161780.418,-16484522.149,11477227.353,1441.379,-462.068,-2748.976,-47595.425,0.001,24573311.502,3.298,0.0,9.172,13.453,24525693.452,G19,1273530266442,-2702739.5202819947,-4285295.593209512,3861508.219983448,1844.8842554287737
2,2020-05-14-US-MTV-1,Pixel4,1273530265442,1,25,GPS_L1,1273530265372432918,-14619023.826,-6575009.783,20982505.378,16.65,-2714.282,-803.527,1223.496,0.0,20985610.316,2.099,0.0,4.422,3.088,20986826.302,G25,1273530266442,-2702739.5202819947,-4285295.593209512,3861508.219983448,1844.8842554287737
3,2020-05-14-US-MTV-1,Pixel4,1273530265442,1,29,GPS_L1,1273530265365659751,-22679145.67,1347278.915,13732414.532,1483.334,-934.232,2530.98,-31298.872,-0.003,23016154.7,3.598,0.0,6.962,5.363,22984843.502999995,G29,1273530266442,-2702739.5202819947,-4285295.593209512,3861508.219983448,1844.8842554287737
4,2020-05-14-US-MTV-1,Pixel4,1273530265442,1,31,GPS_L1,1273530265357278843,-7371252.389,13357092.155,21691797.452,-2395.26,-1384.239,83.004,-12713.405,-0.001,25528687.709,4.797,0.0,9.668,44.143,25515920.492999997,G31,1273530266442,-2702739.5202819947,-4285295.593209512,3861508.219983448,1844.8842554287737
5,2020-05-14-US-MTV-1,Pixel4,1273530265442,1,2,GPS_L1,1273530265371575401,-3765751.83,-17478389.002,20299218.036,2248.659,944.483,1265.405,-136679.978,-0.0,21242687.445,1.199,0.0,3.958,2.736,21106000.773,G2,1273530266442,-2702739.5202819947,-4285295.593209512,3861508.219983448,1844.8842554287737
6,2020-05-14-US-MTV-1,Pixel4,1273530265442,1,6,GPS_L1,1273530265366465860,8088311.52,-12451166.281,22075909.487,2432.834,1354.343,-123.384,-81412.913,-0.002,22774489.301,1.799,0.0,6.008,4.72,22693065.66,G6,1273530266442,-2702739.5202819947,-4285295.593209512,3861508.219983448,1844.8842554287737
7,2020-05-14-US-MTV-1,Pixel4,1273530265442,1,12,GPS_L1,1273530265375489530,-10642752.016,-17125406.3,17135871.179,255.842,-2201.266,-1997.827,35343.638,-0.002,20069261.092,1.499,0.0,3.755,2.51,20104598.465,G12,1273530266442,-2702739.5202819947,-4285295.593209512,3861508.219983448,1844.8842554287737
8,2020-05-14-US-MTV-1,Pixel4,1273530265442,1,24,GPS_L1,1273530265363511629,-21408261.921,-15012711.574,-5862476.55,778.529,28.264,-2980.684,-3908.678,0.001,23660145.474,11.992,0.0,8.21,6.398,23656222.188,G24,1273530266442,-2702739.5202819947,-4285295.593209512,3861508.219983448,1844.8842554287737
0,2020-05-14-US-MTV-1,Pixel4,1273530266442,1,5,GPS_L1,1273530266367005152,-1922508.482,-26370029.505,-907085.212,320.833,-115.47,3166.584,-3793.529,-0.001,22612813.627,2.998,0.0,6.746,4.869,22609008.483000003,G5,1273530267442,-2702748.4133324153,-4285275.7897009505,3861523.9818951446,1848.752375276585
1,2020-05-14-US-MTV-1,Pixel4,1273530266442,1,19,GPS_L1,1273530266360463818,17163221.621,-16484984.187,11474478.257,1441.032,-462.01,-2749.224,-47595.424,0.001,24573856.225,3.598,0.0,9.173,13.459,24526238.169000003,G19,1273530267442,-2702748.4133324153,-4285275.7897009505,3861523.9818951446,1848.752375276585
2,2020-05-14-US-MTV-1,Pixel4,1273530266442,1,25,GPS_L1,1273530266372434185,-14619007.256,-6577724.016,20981701.622,16.493,-2714.178,-803.982,1223.497,0.0,20985230.479,1.799,0.0,4.422,3.088,20986446.466000002,G25,1273530267442,-2702748.4133324153,-4285275.7897009505,3861523.9818951446,1848.752375276585
3,2020-05-14-US-MTV-1,Pixel4,1273530266442,1,29,GPS_L1,1273530266365661243,-22677662.22,1346344.562,13734945.369,1483.561,-934.47,2530.687,-31298.875,-0.003,23015707.409,3.298,0.0,6.961,5.362,22984396.211000003,G29,1273530267442,-2702748.4133324153,-4285275.7897009505,3861523.9818951446,1848.752375276585
4,2020-05-14-US-MTV-1,Pixel4,1273530266442,1,31,GPS_L1,1273530266357280455,-7373647.696,13355707.981,21691880.224,-2395.344,-1384.104,82.541,-12713.406,-0.001,25528204.444,4.197,0.0,9.668,44.091,25515437.279,G31,1273530267442,-2702748.4133324153,-4285275.7897009505,3861523.9818951446,1848.752375276585
5,2020-05-14-US-MTV-1,Pixel4,1273530266442,1,2,GPS_L1,1273530266371574442,-3763503.076,-17477444.554,20300483.235,2248.853,944.414,1264.997,-136679.978,-0.0,21242974.946,1.199,0.0,3.959,2.736,21106288.273,G2,1273530267442,-2702748.4133324153,-4285275.7897009505,3861523.9818951446,1848.752375276585
6,2020-05-14-US-MTV-1,Pixel4,1273530266442,1,6,GPS_L1,1273530266366463948,8090744.384,-12449812.02,22075785.869,2432.903,1354.185,-123.851,-81412.915,-0.002,22775062.504,1.799,0.0,6.008,4.721,22693638.86,G6,1273530267442,-2702748.4133324153,-4285275.7897009505,3861523.9818951446,1848.752375276585
7,2020-05-14-US-MTV-1,Pixel4,1273530266442,1,12,GPS_L1,1273530266375489566,-10642496.249,-17127607.445,17133873.167,255.693,-2201.026,-1998.196,35343.636,-0.002,20069250.299,1.499,0.0,3.755,2.51,20104587.669999998,G12,1273530267442,-2702748.4133324153,-4285275.7897009505,3861523.9818951446,1848.752375276585
8,2020-05-14-US-MTV-1,Pixel4,1273530266442,1,24,GPS_L1,1273530266363509541,-21407483.226,-15012683.251,-5865457.167,778.863,28.382,-2980.562,-3908.678,0.001,23660771.441,11.992,0.0,8.211,6.4,23656848.152000003,G24,1273530267442,-2702748.4133324153,-4285275.7897009505,3861523.9818951446,1848.752375276585
0,2020-05-14-US-MTV-1,Pixel4,1273530267442,1,5,GPS_L1,1273530267367006877,-1922187.641,-26370144.784,-903918.613,320.848,-115.089,3166.604,-3793.529,-0.001,22612296.485,2.998,0.0,6.745,4.868,22608491.343,G5,1273530268442,-2702757.269516573,-4285255.902126189,3861539.7140764073,1852.5159124861734
1,2020-05-14-US-MTV-1,Pixel4,1273530267442,1,19,GPS_L1,1273530267360462028,17164662.476,-16485446.167,11471728.914,1440.685,-461.951,-2749.472,-47595.423,0.001,24574392.854,3.298,0.0,9.174,13.465,24526774.792,G19,1273530268442,-2702757.269516573,-4285255.902126189,3861539.7140764073,1852.5159124861734
2,2020-05-14-US-MTV-1,Pixel4,1273530267442,1,25,GPS_L1,1273530267372435470,-14618990.842,-6580438.144,20980897.412,16.336,-2714.072,-804.436,1223.497,0.0,20984845.246,2.398,0.0,4.421,3.088,20986061.234,G25,1273530268442,-2702757.269516573,-4285255.902126189,3861539.7140764073,1852.5159124861734
3,2020-05-14-US-MTV-1,Pixel4,1273530267442,1,29,GPS_L1,1273530267365662721,-22676178.544,1345409.971,13737475.914,1483.787,-934.708,2530.395,-31298.878,-0.003,23015264.316,3.298,0.0,6.96,5.361,22983953.117,G29,1273530268442,-2702757.269516573,-4285255.902126189,3861539.7140764073,1852.5159124861734
4,2020-05-14-US-MTV-1,Pixel4,1273530267442,1,31,GPS_L1,1273530267357282071,-7376043.086,13354323.943,21691962.532,-2395.427,-1383.969,82.077,-12713.407,-0.001,25527719.979,4.797,0.0,9.668,44.04,25514952.863999996,G31,1273530268442,-2702757.269516573,-4285255.902126189,3861539.7140764073,1852.5159124861734
5,2020-05-14-US-MTV-1,Pixel4,1273530267442,1,2,GPS_L1,1273530267371573493,-3761254.129,-17476500.176,20301748.026,2249.046,944.345,1264.588,-136679.978,-0.0,21243259.449,1.199,0.0,3.959,2.736,21106572.776,G2,1273530268442,-2702757.269516573,-4285255.902126189,3861539.7140764073,1852.5159124861734
6,2020-05-14-US-MTV-1,Pixel4,1273530267442,1,6,GPS_L1,1273530267366462043,8093177.318,-12448457.917,22075661.784,2432.972,1354.028,-124.319,-81412.917,-0.002,22775633.609,2.099,0.0,6.009,4.722,22694209.961000003,G6,1273530268442,-2702757.269516573,-4285255.902126189,3861539.7140764073,1852.5159124861734
7,2020-05-14-US-MTV-1,Pixel4,1273530267442,1,12,GPS_L1,1273530267375489605,-10642240.631,-17129808.351,17131874.786,255.544,-2200.786,-1998.564,35343.634,-0.002,20069238.607,1.199,0.0,3.755,2.51,20104575.976,G12,1273530268442,-2702757.269516573,-4285255.902126189,3861539.7140764073,1852.5159124861734
8,2020-05-14-US-MTV-1,Pixel4,1273530267442,1,24,GPS_L1,1273530267363507551,-21406704.198,-15012654.81,-5868437.663,779.197,28.5,-2980.441,-3908.677,0.001,23661368.028,11.992,0.0,8.212,6.401,23657444.737999998,G24,1273530268442,-2702757.269516573,-4285255.902126189,3861539.7140764073,1852.5159124861734
0,2020-05-14-US-MTV-1,Pixel4,1273530268442,1,5,GPS_L1,1273530268367008592,-1921866.785,-26370259.682,-900751.994,320.862,-114.708,3166.623,-3793.53,-0.001,22611782.341,2.698,0.0,6.744,4.867,22607977.2,G5,1273530269442,-2702766.1842387635,-4285236.041571964,3861555.4905771436,1854.1989916933017
1,2020-05-14-US-MTV-1,Pixel4,1273530268442,1,19,GPS_L1,1273530268360460159,17166102.984,-16485908.088,11468979.323,1440.338,-461.893,-2749.72,-47595.422,0.001,24574953.166,2.998,0.0,9.175,13.471,24527335.098,G19,1273530269442,-2702766.1842387635,-4285236.041571964,3861555.4905771436,1854.1989916933017
2,2020-05-14-US-MTV-1,Pixel4,1273530268442,1,25,GPS_L1,1273530268372436734,-14618974.585,-6583152.167,20980092.747,16.179,-2713.967,-804.89,1223.497,0.0,20984466.308,2.099,0.0,4.421,3.088,20985682.296,G25,1273530269442,-2702766.1842387635,-4285236.041571964,3861555.4905771436,1854.1989916933017
3,2020-05-14-US-MTV-1,Pixel4,1273530268442,1,29,GPS_L1,1273530268365664220,-22674694.641,1344475.142,13740006.165,1484.013,-934.946,2530.102,-31298.881,-0.003,23014814.927,2.998,0.0,6.959,5.36,22983503.727,G29,1273530269442,-2702766.1842387635,-4285236.041571964,3861555.4905771436,1854.1989916933017
4,2020-05-14-US-MTV-1,Pixel4,1273530268442,1,31,GPS_L1,1273530268357283681,-7378438.559,13352940.04,21692044.377,-2395.511,-1383.834,81.614,-12713.408,-0.001,25527237.313,3.598,0.0,9.668,43.988,25514470.248999998,G31,1273530269442,-2702766.1842387635,-4285236.041571964,3861555.4905771436,1854.1989916933017
5,2020-05-14-US-MTV-1,Pixel4,1273530268442,1,2,GPS_L1,1273530268371572546,-3759004.987,-17475555.866,20303012.408,2249.239,944.276,1264.179,-136679.978,-0.0,21243543.353,1.199,0.0,3.959,2.736,21106856.68,G2,1273530269442,-2702766.1842387635,-4285236.041571964,3861555.4905771436,1854.1989916933017
6,2020-05-14-US-MTV-1,Pixel4,1273530268442,1,6,GPS_L1,1273530268366460123,8095610.32,-12447103.971,22075537.231,2433.041,1353.87,-124.786,-81412.919,-0.002,22776209.21,1.799,0.0,6.01,4.722,22694785.559,G6,1273530269442,-2702766.1842387635,-4285236.041571964,3861555.4905771436,1854.1989916933017
7,2020-05-14-US-MTV-1,Pixel4,1273530268442,1,12,GPS_L1,1273530268375489651,-10641985.161,-17132009.016,17129876.037,255.396,-2200.546,-1998.933,35343.633,-0.002,20069224.817,1.499,0.0,3.755,2.509,20104562.186000004,G12,1273530269442,-2702766.1842387635,-4285236.041571964,3861555.4905771436,1854.1989916933017
8,2020-05-14-US-MTV-1,Pixel4,1273530268442,1,24,GPS_L1,1273530268363505478,-21405924.835,-15012626.251,-5871418.036,779.53,28.617,-2980.319,-3908.676,0.001,23661989.497,10.493,0.0,8.213,6.403,23658066.205000002,G24,1273530269442,-2702766.1842387635,-4285236.041571964,3861555.4905771436,1854.1989916933017
0,2020-05-14-US-MTV-1,Pixel4,1273530269442,1,5,GPS_L1,1273530269367010335,-1921545.915,-26370374.199,-897585.355,320.877,-114.327,3166.643,-3793.531,-0.001,22611259.802,3.298,0.0,6.743,4.866,22607454.662,G5,1273530270442,-2702775.0296717808,-4285216.089140642,3861571.284924066,1855.3811963391377
1,2020-05-14-US-MTV-1,Pixel4,1273530269442,1,19,GPS_L1,1273530269360458281,17167543.145,-16486369.951,11466229.484,1439.991,-461.834,-2749.968,-47595.421,0.001,24575516.176,3.598,0.0,9.175,13.477,24527898.102999996,G19,1273530270442,-2702775.0296717808,-4285216.089140642,3861571.284924066,1855.3811963391377
2,2020-05-14-US-MTV-1,Pixel4,1273530269442,1,25,GPS_L1,1273530269372438012,-14618958.486,-6585866.085,20979287.628,16.022,-2713.862,-805.344,1223.498,0.0,20984083.173,2.398,0.0,4.421,3.087,20985299.163,G25,1273530270442,-2702775.0296717808,-4285216.089140642,3861571.284924066,1855.3811963391377
3,2020-05-14-US-MTV-1,Pixel4,1273530269442,1,29,GPS_L1,1273530269365665716,-22673210.512,1343540.075,13742536.124,1484.239,-935.184,2529.809,-31298.883,-0.003,23014366.438,3.598,0.0,6.959,5.359,22983055.237,G29,1273530270442,-2702775.0296717808,-4285216.089140642,3861571.284924066,1855.3811963391377
4,2020-05-14-US-MTV-1,Pixel4,1273530269442,1,31,GPS_L1,1273530269357285270,-7380834.116,13351556.272,21692125.759,-2395.594,-1383.699,81.15,-12713.409,-0.001,25526760.943,3.598,0.0,9.668,43.937,25513993.928999998,G31,1273530270442,-2702775.0296717808,-4285216.089140642,3861571.284924066,1855.3811963391377
5,2020-05-14-US-MTV-1,Pixel4,1273530269442,1,2,GPS_L1,1273530269371571592,-3756755.653,-17474611.626,20304276.38,2249.433,944.207,1263.77,-136679.978,-0.0,21243829.355,1.499,0.0,3.959,2.737,21107142.681,G2,1273530270442,-2702775.0296717808,-4285216.089140642,3861571.284924066,1855.3811963391377
6,2020-05-14-US-MTV-1,Pixel4,1273530269442,1,6,GPS_L1,1273530269366458229,8098043.392,-12445750.183,22075412.211,2433.111,1353.713,-125.253,-81412.921,-0.002,22776777.017,2.099,0.0,6.01,4.723,22695353.362999998,G6,1273530270442,-2702775.0296717808,-4285216.089140642,3861571.284924066,1855.3811963391377
7,2020-05-14-US-MTV-1,Pixel4,1273530269442,1,12,GPS_L1,1273530269375489688,-10641729.84,-17134209.442,17127876.92,255.247,-2200.306,-1999.301,35343.631,-0.002,20069213.724,1.499,0.0,3.755,2.509,20104551.091000002,G12,1273530270442,-2702775.0296717808,-4285216.089140642,3861571.284924066,1855.3811963391377
8,2020-05-14-US-MTV-1,Pixel4,1273530269442,1,24,GPS_L1,1273530269363503474,-21405145.139,-15012597.576,-5874398.289,779.864,28.735,-2980.198,-3908.675,0.001,23662590.282,11.992,0.0,8.214,6.405,23658666.987999998,G24,1273530270442,-2702775.0296717808,-4285216.089140642,3861571.284924066,1855.3811963391377
0,2020-05-14-US-MTV-1,Pixel4,1273530270442,1,5,GPS_L1,1273530270367012079,-1921225.03,-26370488.336,-894418.697,320.891,-113.947,3166.662,-3793.531,-0.001,22610736.964,2.998,0.0,6.742,4.866,22606931.825000003,G5,1273530271442,-2702783.8437577933,-4285196.023888612,3861587.0938229924,1858.2741251081688
1,2020-05-14-US-MTV-1,Pixel4,1273530270442,1,19,GPS_L1,1273530270360456433,17168982.959,-16486831.755,11463479.397,1439.644,-461.775,-2750.216,-47595.42,0.001,24576070.193,3.598,0.0,9.176,13.483,24528452.114,G19,1273530271442,-2702783.8437577933,-4285196.023888612,3861587.0938229924,1858.2741251081688
2,2020-05-14-US-MTV-1,Pixel4,1273530270442,1,25,GPS_L1,1273530270372439285,-14618942.543,-6588579.898,20978482.055,15.865,-2713.757,-805.799,1223.498,0.0,20983701.538,2.099,0.0,4.42,3.087,20984917.528999995,G25,1273530271442,-2702783.8437577933,-4285196.023888612,3861587.0938229924,1858.2741251081688
3,2020-05-14-US-MTV-1,Pixel4,1273530270442,1,29,GPS_L1,1273530270365667224,-22671726.158,1342604.77,13745065.79,1484.465,-935.422,2529.516,-31298.886,-0.003,23013914.351,3.298,0.0,6.958,5.359,22982603.148,G29,1273530271442,-2702783.8437577933,-4285196.023888612,3861587.0938229924,1858.2741251081688
4,2020-05-14-US-MTV-1,Pixel4,1273530270442,1,31,GPS_L1,1273530270357286920,-7383229.756,13350172.639,21692206.677,-2395.678,-1383.564,80.686,-12713.41,-0.001,25526266.285,3.598,0.0,9.668,43.886,25513499.321,G31,1273530271442,-2702783.8437577933,-4285196.023888612,3861587.0938229924,1858.2741251081688
5,2020-05-14-US-MTV-1,Pixel4,1273530270442,1,2,GPS_L1,1273530270371570645,-3754506.125,-17473667.454,20305539.944,2249.626,944.138,1263.361,-136679.978,-0.0,21244113.258,1.199,0.0,3.959,2.737,21107426.584000003,G2,1273530271442,-2702783.8437577933,-4285196.023888612,3861587.0938229924,1858.2741251081688
6,2020-05-14-US-MTV-1,Pixel4,1273530270442,1,6,GPS_L1,1273530270366456311,8100476.533,-12444396.552,22075286.724,2433.18,1353.555,-125.721,-81412.923,-0.002,22777352.019,2.099,0.0,6.011,4.724,22695928.361,G6,1273530271442,-2702783.8437577933,-4285196.023888612,3861587.0938229924,1858.2741251081688
7,2020-05-14-US-MTV-1,Pixel4,1273530270442,1,12,GPS_L1,1273530270375489731,-10641474.668,-17136409.627,17125877.433,255.099,-2200.065,-1999.67,35343.629,-0.002,20069200.833,1.499,0.0,3.755,2.509,20104538.198000003,G12,1273530271442,-2702783.8437577933,-4285196.023888612,3861587.0938229924,1858.2741251081688
8,2020-05-14-US-MTV-1,Pixel4,1273530270442,1,24,GPS_L1,1273530270363501478,-21404365.108,-15012568.782,-5877378.419,780.198,28.852,-2980.076,-3908.675,0.001,23663188.667,8.094,0.0,8.216,6.406,23659265.37,G24,1273530271442,-2702783.8437577933,-4285196.023888612,3861587.0938229924,1858.2741251081688
0,2020-05-14-US-MTV-1,Pixel4,1273530271442,1,5,GPS_L1,1273530271367013799,-1920904.131,-26370602.092,-891252.02,320.906,-113.566,3166.681,-3793.532,-0.001,22610221.321,2.998,0.0,6.741,4.865,22606416.183,G5,1273530272442,-2702792.692952482,-4285175.942081895,3861603.0442117155,1862.159441279194
1,2020-05-14-US-MTV-1,Pixel4,1273530271442,1,19,GPS_L1,1273530271360454573,17170422.426,-16487293.5,11460729.062,1439.297,-461.717,-2750.464,-47595.419,0.001,24576627.807,3.298,0.0,9.177,13.489,24529009.722,G19,1273530272442,-2702792.692952482,-4285175.942081895,3861603.0442117155,1862.159441279194
2,2020-05-14-US-MTV-1,Pixel4,1273530271442,1,25,GPS_L1,1273530271372440563,-14618926.758,-6591293.606,20977676.028,15.707,-2713.652,-806.253,1223.498,0.0,20983318.403,2.099,0.0,4.42,3.087,20984534.393999998,G25,1273530272442,-2702792.692952482,-4285175.942081895,3861603.0442117155,1862.159441279194
3,2020-05-14-US-MTV-1,Pixel4,1273530271442,1,29,GPS_L1,1273530271365668731,-22670241.577,1341669.227,13747595.163,1484.691,-935.66,2529.223,-31298.889,-0.003,23013462.563,3.598,0.0,6.957,5.358,22982151.359000005,G29,1273530272442,-2702792.692952482,-4285175.942081895,3861603.0442117155,1862.159441279194
4,2020-05-14-US-MTV-1,Pixel4,1273530271442,1,31,GPS_L1,1273530271357288530,-7385625.479,13348789.141,21692287.131,-2395.761,-1383.429,80.223,-12713.411,-0.001,25525783.62,3.598,0.0,9.668,43.835,25513016.706,G31,1273530272442,-2702792.692952482,-4285175.942081895,3861603.0442117155,1862.159441279194
5,2020-05-14-US-MTV-1,Pixel4,1273530271442,1,2,GPS_L1,1273530271371569700,-3752256.404,-17472723.352,20306803.099,2249.82,944.069,1262.952,-136679.979,-0.0,21244396.562,1.199,0.0,3.959,2.737,21107709.887000002,G2,1273530272442,-2702792.692952482,-4285175.942081895,3861603.0442117155,1862.159441279194
6,2020-05-14-US-MTV-1,Pixel4,1273530271442,1,6,GPS_L1,1273530271366454407,8102909.743,-12443043.079,22075160.77,2433.249,1353.397,-126.188,-81412.924,-0.002,22777922.824,2.099,0.0,6.012,4.725,22696499.163000003,G6,1273530272442,-2702792.692952482,-4285175.942081895,3861603.0442117155,1862.159441279194
7,2020-05-14-US-MTV-1,Pixel4,1273530271442,1,12,GPS_L1,1273530271375489772,-10641219.644,-17138609.572,17123877.579,254.95,-2199.825,-2000.038,35343.628,-0.002,20069188.542,1.499,0.0,3.755,2.509,20104525.906,G12,1273530272442,-2702792.692952482,-4285175.942081895,3861603.0442117155,1862.159441279194
8,2020-05-14-US-MTV-1,Pixel4,1273530271442,1,24,GPS_L1,1273530271363499397,-21403584.744,-15012539.872,-5880358.428,780.532,28.969,-2979.954,-3908.674,0.001,23663812.535,9.294,0.0,8.217,6.408,23659889.236,G24,1273530272442,-2702792.692952482,-4285175.942081895,3861603.0442117155,1862.159441279194
