,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
6,2020-05-14-US-MTV-1,Pixel4,1273529964442,1,12,GPS_L1,1273529964375453836,-10726629.21,-16452210.638,17720317.527,301.914,-2270.928,-1884.887,35344.156,-0.002,20079961.884,1.499,0.0,3.762,2.519,20115299.759,G12,1273529965442,-2697616.563690419,-4290880.382420696,3858910.91432943,3075.1159468930173
7,2020-05-14-US-MTV-1,Pixel4,1273529964442,1,24,GPS_L1,1273529964364101534,-21627502.237,-15015665.147,-4960070.321,678.313,-9.383,-3014.447,-3908.901,0.001,23483296.404,4.197,0.0,7.86,5.942,23479373.700999998,G24,1273529965442,-2697616.563690419,-4290880.382420696,3858910.91432943,3075.1159468930173
0,2020-05-14-US-MTV-1,Pixel4,1273529965442,1,5,GPS_L1,1273529965366466754,-2018659.478,-26318035.521,-1859034.477,318.803,-229.962,3157.621,-3793.351,-0.001,22774221.287,2.698,0.0,7.031,5.146,22770415.759,G5,1273529966442,-2697629.355707851,-4290861.318974471,3858923.1036548633,3077.345747047314
1,2020-05-14-US-MTV-1,Pixel4,1273529965442,1,19,GPS_L1,1273529965361025098,16713815.153,-16343527.612,12290483.227,1544.824,-477.045,-2671.847,-47595.72,0.001,24405588.714,3.897,0.0,8.928,11.824,24357972.242000002,G19,1273529966442,-2697629.355707851,-4290861.318974471,3858923.1036548633,3077.345747047314
2,2020-05-14-US-MTV-1,Pixel4,1273529965442,1,25,GPS_L1,1273529965372032074,-14631148.656,-5756303.644,21203039.111,64.366,-2742.741,-666.434,1223.4,0.0,21105780.324,6.296,0.0,4.546,3.186,21106995.992,G25,1273529966442,-2697629.355707851,-4290861.318974471,3858923.1036548633,3077.345747047314
3,2020-05-14-US-MTV-1,Pixel4,1273529965442,1,29,GPS_L1,1273529965365197357,-23113702.282,1616930.521,12960196.738,1412.848,-863.741,2616.306,-31298.061,-0.003,23154776.933,3.897,0.0,7.198,5.653,23123466.020999998,G29,1273529966442,-2697629.355707851,-4290861.318974471,3858923.1036548633,3077.345747047314
4,2020-05-14-US-MTV-1,Pixel4,1273529965442,1,2,GPS_L1,1273529965371846733,-4431446.433,-17764640.321,19901313.485,2188.674,963.195,1386.913,-136679.956,-0.0,21161344.158,1.199,0.0,3.916,2.693,21024657.593,G2,1273529966442,-2697629.355707851,-4290861.318974471,3858923.1036548633,3077.345747047314
5,2020-05-14-US-MTV-1,Pixel4,1273529965442,1,6,GPS_L1,1273529965367033711,7361858.442,-12864410.096,22091888.122,2409.287,1400.122,16.88,-81412.351,-0.002,22604251.854,1.799,0.0,5.81,4.462,22522829.231,G6,1273529966442,-2697629.355707851,-4290861.318974471,3858923.1036548633,3077.345747047314
6,2020-05-14-US-MTV-1,Pixel4,1273529965442,1,12,GPS_L1,1273529965375453979,-10726327.375,-16454481.455,17718432.448,301.756,-2270.705,-1885.269,35344.154,-0.002,20079919.013,1.499,0.0,3.762,2.519,20115256.886,G12,1273529966442,-2697629.355707851,-4290861.318974471,3858923.1036548633,3077.345747047314
7,2020-05-14-US-MTV-1,Pixel4,1273529965442,1,24,GPS_L1,1273529965364099544,-21626823.759,-15015674.464,-4963084.711,678.645,-9.251,-3014.345,-3908.9,0.001,23483892.991,4.197,0.0,7.861,5.944,23479970.286000002,G24,1273529966442,-2697629.355707851,-4290861.318974471,3858923.1036548633,3077.345747047314
0,2020-05-14-US-MTV-1,Pixel4,1273529966442,1,5,GPS_L1,1273529966366468554,-2018340.675,-26318265.293,-1855876.83,318.802,-229.582,3157.661,-3793.351,-0.001,22773681.66,2.998,0.0,7.03,5.145,22769876.134,G5,1273529967442,-2697642.1060771574,-4290842.160409575,3858935.37746891,3070.547279309609
1,2020-05-14-US-MTV-1,Pixel4,1273529966442,1,19,GPS_L1,1273529966361023244,16715359.804,-16344004.636,12287811.251,1544.481,-477.004,-2672.113,-47595.719,0.001,24406144.53,4.197,0.0,8.929,11.829,24358528.053,G19,1273529967442,-2697642.1060771574,-4290842.160409575,3858935.37746891,3070.547279309609
2,2020-05-14-US-MTV-1,Pixel4,1273529966442,1,25,GPS_L1,1273529966372033432,-14631084.371,-5759046.346,21202372.446,64.205,-2742.656,-666.894,1223.401,0.0,21105373.206,6.296,0.0,4.546,3.185,21106588.876000002,G25,1273529967442,-2697642.1060771574,-4290842.160409575,3858935.37746891,3070.547279309609
3,2020-05-14-US-MTV-1,Pixel4,1273529966442,1,29,GPS_L1,1273529966365198879,-23112289.31,1616066.663,12962812.909,1413.091,-863.973,2616.03,-31298.064,-0.003,23154320.649,3.598,0.0,7.197,5.652,23123009.736,G29,1273529967442,-2697642.1060771574,-4290842.160409575,3858935.37746891,3070.547279309609
4,2020-05-14-US-MTV-1,Pixel4,1273529966442,1,2,GPS_L1,1273529966371845840,-4429257.657,-17763677.155,19902700.196,2188.88,963.139,1386.512,-136679.956,-0.0,21161611.873,1.199,0.0,3.917,2.693,21024925.307,G2,1273529967442,-2697642.1060771574,-4290842.160409575,3858935.37746891,3070.547279309609
5,2020-05-14-US-MTV-1,Pixel4,1273529966442,1,6,GPS_L1,1273529966367031845,7364267.768,-12863010.051,22091904.768,2409.374,1399.974,16.413,-81412.353,-0.002,22604811.267,1.799,0.0,5.81,4.463,22523388.641000003,G6,1273529967442,-2697642.1060771574,-4290842.160409575,3858935.37746891,3070.547279309609
6,2020-05-14-US-MTV-1,Pixel4,1273529966442,1,12,GPS_L1,1273529966375454130,-10726025.698,-16456752.048,17716546.987,301.599,-2270.482,-1885.651,35344.152,-0.002,20079873.745,1.499,0.0,3.762,2.519,20115211.616,G12,1273529967442,-2697642.1060771574,-4290842.160409575,3858935.37746891,3070.547279309609
7,2020-05-14-US-MTV-1,Pixel4,1273529966442,1,24,GPS_L1,1273529966364097570,-21626144.948,-15015683.648,-4966098.998,678.977,-9.118,-3014.242,-3908.899,0.001,23484484.781,4.197,0.0,7.862,5.945,23480562.075,G24,1273529967442,-2697642.1060771574,-4290842.160409575,3858935.37746891,3070.547279309609
0,2020-05-14-US-MTV-1,Pixel4,1273529967442,1,5,GPS_L1,1273529967366470330,-2018021.872,-26318494.685,-1852719.143,318.802,-229.202,3157.701,-3793.352,-0.001,22773149.229,2.998,0.0,7.029,5.144,22769343.703999996,G5,1273529968442,-2697654.885038432,-4290822.887452256,3858947.691845554,3073.3055391536755
1,2020-05-14-US-MTV-1,Pixel4,1273529967442,1,19,GPS_L1,1273529967361021367,16716904.111,-16344481.619,12285139.01,1544.139,-476.963,-2672.379,-47595.718,0.001,24406707.24,10.493,0.0,8.93,11.834,24359090.758,G19,1273529968442,-2697654.885038432,-4290822.887452256,3858947.691845554,3073.3055391536755
2,2020-05-14-US-MTV-1,Pixel4,1273529967442,1,25,GPS_L1,1273529967372034831,-14631020.246,-5761788.964,21201705.321,64.045,-2742.571,-667.353,1223.401,0.0,21104953.796,6.296,0.0,4.545,3.185,21106169.467,G25,1273529968442,-2697654.885038432,-4290822.887452256,3858947.691845554,3073.3055391536755
3,2020-05-14-US-MTV-1,Pixel4,1273529967442,1,29,GPS_L1,1273529967365200411,-23110876.095,1615202.573,12965428.805,1413.335,-864.205,2615.753,-31298.067,-0.003,23153861.367,4.197,0.0,7.196,5.651,23122550.452999998,G29,1273529968442,-2697654.885038432,-4290822.887452256,3858947.691845554,3073.3055391536755
4,2020-05-14-US-MTV-1,Pixel4,1273529967442,1,2,GPS_L1,1273529967371844956,-4427068.675,-17762714.045,19904086.506,2189.087,963.084,1386.111,-136679.956,-0.0,21161876.889,1.199,0.0,3.917,2.693,21025190.323,G2,1273529968442,-2697654.885038432,-4290822.887452256,3858947.691845554,3073.3055391536755
5,2020-05-14-US-MTV-1,Pixel4,1273529967442,1,6,GPS_L1,1273529967367029959,7366677.182,-12861610.154,22091920.946,2409.462,1399.826,15.945,-81412.355,-0.002,22605376.675,1.799,0.0,5.811,4.464,22523954.044999998,G6,1273529968442,-2697654.885038432,-4290822.887452256,3858947.691845554,3073.3055391536755
6,2020-05-14-US-MTV-1,Pixel4,1273529967442,1,12,GPS_L1,1273529967375454288,-10725724.178,-16459022.418,17714661.145,301.442,-2270.259,-1886.032,35344.151,-0.002,20079826.377,1.499,0.0,3.762,2.519,20115164.247,G12,1273529968442,-2697654.885038432,-4290822.887452256,3858947.691845554,3073.3055391536755
7,2020-05-14-US-MTV-1,Pixel4,1273529967442,1,24,GPS_L1,1273529967364095589,-21625465.806,-15015692.7,-4969113.182,679.309,-8.986,-3014.139,-3908.899,0.001,23485078.67,5.096,0.0,7.863,5.947,23481155.961,G24,1273529968442,-2697654.885038432,-4290822.887452256,3858947.691845554,3073.3055391536755
0,2020-05-14-US-MTV-1,Pixel4,1273529968442,1,5,GPS_L1,1273529968366472129,-2017703.07,-26318723.697,-1849561.416,318.801,-228.823,3157.741,-3793.352,-0.001,22772609.902,2.998,0.0,7.028,5.143,22768804.378999997,G5,1273529969442,-2697667.652676571,-4290803.530170855,3858960.172791905,3076.1798328737523
1,2020-05-14-US-MTV-1,Pixel4,1273529968442,1,25,GPS_L1,1273529968372036129,-14630956.282,-5764531.496,21201037.736,63.884,-2742.486,-667.813,1223.401,0.0,21104564.666,5.696,0.0,4.545,3.184,21105780.338,G25,1273529969442,-2697667.652676571,-4290803.530170855,3858960.172791905,3076.1798328737523
2,2020-05-14-US-MTV-1,Pixel4,1273529968442,1,29,GPS_L1,1273529968365201933,-23109462.636,1614338.251,12968044.424,1413.578,-864.437,2615.477,-31298.07,-0.003,23153405.083,3.897,0.0,7.196,5.65,23122094.167000003,G29,1273529969442,-2697667.652676571,-4290803.530170855,3858960.172791905,3076.1798328737523
3,2020-05-14-US-MTV-1,Pixel4,1273529968442,1,2,GPS_L1,1273529968371844071,-4424879.487,-17761750.991,19905472.414,2189.293,963.028,1385.709,-136679.956,-0.0,21162142.206,1.199,0.0,3.917,2.693,21025455.64,G2,1273529969442,-2697667.652676571,-4290803.530170855,3858960.172791905,3076.1798328737523
4,2020-05-14-US-MTV-1,Pixel4,1273529968442,1,6,GPS_L1,1273529968367028073,7369086.683,-12860210.405,22091936.657,2409.549,1399.679,15.477,-81412.357,-0.002,22605942.084,1.799,0.0,5.812,4.465,22524519.45,G6,1273529969442,-2697667.652676571,-4290803.530170855,3858960.172791905,3076.1798328737523
5,2020-05-14-US-MTV-1,Pixel4,1273529968442,1,12,GPS_L1,1273529968375454436,-10725422.815,-16461292.566,17712774.921,301.285,-2270.036,-1886.414,35344.149,-0.002,20079782.008,1.499,0.0,3.762,2.518,20115119.877000004,G12,1273529969442,-2697667.652676571,-4290803.530170855,3858960.172791905,3076.1798328737523
6,2020-05-14-US-MTV-1,Pixel4,1273529968442,1,24,GPS_L1,1273529968364093584,-21624786.331,-15015701.619,-4972127.263,679.641,-8.854,-3014.036,-3908.898,0.001,23485679.754,5.096,0.0,7.864,5.948,23481757.044000003,G24,1273529969442,-2697667.652676571,-4290803.530170855,3858960.172791905,3076.1798328737523
0,2020-05-14-US-MTV-1,Pixel4,1273529969442,1,5,GPS_L1,1273529969366473913,-2017384.269,-26318952.329,-1846403.65,318.8,-228.443,3157.781,-3793.353,-0.001,22772075.072,2.998,0.0,7.027,5.142,22768269.55,G5,1273529970442,-2697680.5248180763,-4290784.070550159,3858972.6940227835,3076.9763317533343
1,2020-05-14-US-MTV-1,Pixel4,1273529969442,1,19,GPS_L1,1273529969361017615,16719991.698,-16345435.459,12279793.73,1543.454,-476.879,-2672.911,-47595.716,0.001,24407832.061,5.696,0.0,8.932,11.843,24360215.570000004,G19,1273529970442,-2697680.5248180763,-4290784.070550159,3858972.6940227835,3076.9763317533343
2,2020-05-14-US-MTV-1,Pixel4,1273529969442,1,25,GPS_L1,1273529969372037493,-14630892.479,-5767273.943,21200369.693,63.723,-2742.401,-668.272,1223.402,0.0,21104155.749,7.195,0.0,4.544,3.184,21105371.423,G25,1273529970442,-2697680.5248180763,-4290784.070550159,3858972.6940227835,3076.9763317533343
3,2020-05-14-US-MTV-1,Pixel4,1273529969442,1,29,GPS_L1,1273529969365203466,-23108048.934,1613473.697,12970659.767,1413.822,-864.669,2615.201,-31298.072,-0.003,23152945.501,3.897,0.0,7.195,5.649,23121634.584999997,G29,1273529970442,-2697680.5248180763,-4290784.070550159,3858972.6940227835,3076.9763317533343
4,2020-05-14-US-MTV-1,Pixel4,1273529969442,1,2,GPS_L1,1273529969371843188,-4422690.093,-17760787.992,19906857.921,2189.499,962.972,1385.308,-136679.956,-0.0,21162406.922,1.199,0.0,3.917,2.693,21025720.356,G2,1273529970442,-2697680.5248180763,-4290784.070550159,3858972.6940227835,3076.9763317533343
5,2020-05-14-US-MTV-1,Pixel4,1273529969442,1,6,GPS_L1,1273529969367026208,7371496.272,-12858810.803,22091951.9,2409.637,1399.531,15.01,-81412.358,-0.002,22606501.197,1.799,0.0,5.812,4.466,22525078.561000004,G6,1273529970442,-2697680.5248180763,-4290784.070550159,3858972.6940227835,3076.9763317533343
6,2020-05-14-US-MTV-1,Pixel4,1273529969442,1,12,GPS_L1,1273529969375454605,-10725121.609,-16463562.491,17710888.316,301.128,-2269.813,-1886.795,35344.147,-0.002,20079731.343,1.499,0.0,3.762,2.518,20115069.21,G12,1273529970442,-2697680.5248180763,-4290784.070550159,3858972.6940227835,3076.9763317533343
7,2020-05-14-US-MTV-1,Pixel4,1273529969442,1,24,GPS_L1,1273529969364091603,-21624106.525,-15015710.407,-4975141.241,679.973,-8.721,-3013.932,-3908.897,0.001,23486273.643,5.096,0.0,7.865,5.949,23482350.932,G24,1273529970442,-2697680.5248180763,-4290784.070550159,3858972.6940227835,3076.9763317533343
0,2020-05-14-US-MTV-1,Pixel4,1273529970442,1,5,GPS_L1,1273529970366475699,-2017065.469,-26319180.582,-1843245.844,318.8,-228.063,3157.82,-3793.354,-0.001,22771539.643,3.298,0.0,7.026,5.141,22767734.122,G5,1273529971442,-2697693.570403354,-4290764.518045151,3858985.2136589764,3077.797691290239
1,2020-05-14-US-MTV-1,Pixel4,1273529970442,1,19,GPS_L1,1273529970361015768,16721534.978,-16345912.316,12277120.691,1543.112,-476.838,-2673.177,-47595.715,0.001,24408385.778,6.296,0.0,8.932,11.848,24360769.283,G19,1273529971442,-2697693.570403354,-4290764.518045151,3858985.2136589764,3077.797691290239
2,2020-05-14-US-MTV-1,Pixel4,1273529970442,1,25,GPS_L1,1273529970372038844,-14630828.837,-5770016.306,21199701.189,63.562,-2742.316,-668.732,1223.402,0.0,21103750.729,5.696,0.0,4.544,3.184,21104966.402999997,G25,1273529971442,-2697693.570403354,-4290764.518045151,3858985.2136589764,3077.797691290239
3,2020-05-14-US-MTV-1,Pixel4,1273529970442,1,29,GPS_L1,1273529970365205003,-23106634.989,1612608.911,12973274.833,1414.064,-864.899,2614.925,-31298.075,-0.003,23152484.72,4.197,0.0,7.194,5.648,23121173.803000003,G29,1273529971442,-2697693.570403354,-4290764.518045151,3858985.2136589764,3077.797691290239
4,2020-05-14-US-MTV-1,Pixel4,1273529970442,1,2,GPS_L1,1273529970371842317,-4420500.492,-17759825.049,19908243.027,2189.705,962.916,1384.907,-136679.956,-0.0,21162668.042,1.199,0.0,3.917,2.693,21025981.476,G2,1273529971442,-2697693.570403354,-4290764.518045151,3858985.2136589764,3077.797691290239
5,2020-05-14-US-MTV-1,Pixel4,1273529970442,1,6,GPS_L1,1273529970367024329,7373905.948,-12857411.349,22091966.676,2409.724,1399.384,14.542,-81412.36,-0.002,22607064.507,1.799,0.0,5.813,4.466,22525641.868,G6,1273529971442,-2697693.570403354,-4290764.518045151,3858985.2136589764,3077.797691290239
6,2020-05-14-US-MTV-1,Pixel4,1273529970442,1,12,GPS_L1,1273529970375454758,-10724820.561,-16465832.192,17709001.33,300.971,-2269.59,-1887.176,35344.145,-0.002,20079685.475,1.499,0.0,3.762,2.518,20115023.340000004,G12,1273529971442,-2697693.570403354,-4290764.518045151,3858985.2136589764,3077.797691290239
7,2020-05-14-US-MTV-1,Pixel4,1273529970442,1,24,GPS_L1,1273529970364089615,-21623426.387,-15015719.062,-4978155.115,680.305,-8.589,-3013.829,-3908.896,0.001,23486869.63,4.797,0.0,7.867,5.951,23482946.915999997,G24,1273529971442,-2697693.570403354,-4290764.518045151,3858985.2136589764,3077.797691290239
0,2020-05-14-US-MTV-1,Pixel4,1273529971442,1,5,GPS_L1,1273529971366477495,-2016746.669,-26319408.455,-1840087.998,318.799,-227.683,3157.86,-3793.354,-0.001,22771001.216,2.998,0.0,7.025,5.14,22767195.697,G5,1273529972442,-2697706.734778087,-4290744.7943378985,3858997.7903954387,3079.041741698165
1,2020-05-14-US-MTV-1,Pixel4,1273529971442,1,19,GPS_L1,1273529971361013872,16723077.917,-16346389.132,12274447.387,1542.771,-476.796,-2673.442,-47595.714,0.001,24408954.185,7.195,0.0,8.933,11.853,24361337.685,G19,1273529972442,-2697706.734778087,-4290744.7943378985,3858997.7903954387,3079.041741698165
2,2020-05-14-US-MTV-1,Pixel4,1273529971442,1,25,GPS_L1,1273529971372040263,-14630765.356,-5772758.583,21199032.226,63.402,-2742.231,-669.191,1223.402,0.0,21103325.324,6.296,0.0,4.543,3.183,21104541.0,G25,1273529972442,-2697706.734778087,-4290744.7943378985,3858997.7903954387,3079.041741698165
3,2020-05-14-US-MTV-1,Pixel4,1273529971442,1,29,GPS_L1,1273529971365206513,-23105220.8,1611743.893,12975889.624,1414.307,-865.132,2614.649,-31298.078,-0.003,23152032.034,3.897,0.0,7.193,5.647,23120721.116,G29,1273529972442,-2697706.734778087,-4290744.7943378985,3858997.7903954387,3079.041741698165
4,2020-05-14-US-MTV-1,Pixel4,1273529971442,1,2,GPS_L1,1273529971371841436,-4418310.686,-17758862.162,19909627.732,2189.911,962.86,1384.506,-136679.956,-0.0,21162932.159,1.199,0.0,3.917,2.694,21026245.592000004,G2,1273529972442,-2697706.734778087,-4290744.7943378985,3858997.7903954387,3079.041741698165
5,2020-05-14-US-MTV-1,Pixel4,1273529971442,1,6,GPS_L1,1273529971367022466,7376315.711,-12856012.042,22091980.983,2409.811,1399.236,14.074,-81412.362,-0.002,22607623.02,1.799,0.0,5.814,4.467,22526200.377,G6,1273529972442,-2697706.734778087,-4290744.7943378985,3858997.7903954387,3079.041741698165
6,2020-05-14-US-MTV-1,Pixel4,1273529971442,1,12,GPS_L1,1273529971375454916,-10724519.669,-16468101.671,17707113.962,300.813,-2269.367,-1887.558,35344.144,-0.002,20079638.108,1.499,0.0,3.762,2.518,20114975.972000003,G12,1273529972442,-2697706.734778087,-4290744.7943378985,3858997.7903954387,3079.041741698165
7,2020-05-14-US-MTV-1,Pixel4,1273529971442,1,24,GPS_L1,1273529971364087637,-21622745.916,-15015727.585,-4981168.887,680.637,-8.457,-3013.726,-3908.896,0.001,23487462.62,4.797,0.0,7.868,5.952,23483539.904,G24,1273529972442,-2697706.734778087,-4290744.7943378985,3858997.7903954387,3079.041741698165
0,2020-05-14-US-MTV-1,Pixel4,1273529972442,1,5,GPS_L1,1273529972366479274,-2016427.869,-26319635.947,-1836930.112,318.799,-227.303,3157.9,-3793.355,-0.001,22770467.885,2.698,0.0,7.024,5.139,22766662.367000002,G5,1273529973442,-2697720.045928513,-4290724.918583602,3859010.432951608,3079.6087668548016
1,2020-05-14-US-MTV-1,Pixel4,1273529972442,1,19,GPS_L1,1273529972361012038,16724620.513,-16346865.906,12271773.817,1542.428,-476.754,-2673.707,-47595.713,0.001,24409504.004,10.493,0.0,8.934,11.858,24361887.499,G19,1273529973442,-2697720.045928513,-4290724.918583602,3859010.432951608,3079.6087668548016
2,2020-05-14-US-MTV-1,Pixel4,1273529972442,1,25,GPS_L1,1273529972372041614,-14630702.035,-5775500.776,21198362.804,63.241,-2742.146,-669.65,1223.402,0.0,21102920.304,6.296,0.0,4.543,3.183,21104135.98,G25,1273529973442,-2697720.045928513,-4290724.918583602,3859010.432951608,3079.6087668548016
3,2020-05-14-US-MTV-1,Pixel4,1273529972442,1,29,GPS_L1,1273529972365208054,-23103806.369,1610878.644,12978504.138,1414.55,-865.364,2614.372,-31298.08,-0.003,23151570.053,3.897,0.0,7.192,5.646,23120259.134999998,G29,1273529973442,-2697720.045928513,-4290724.918583602,3859010.432951608,3079.6087668548016
4,2020-05-14-US-MTV-1,Pixel4,1273529972442,1,2,GPS_L1,1273529972371840556,-4416120.674,-17757899.331,19911012.035,2190.117,962.804,1384.104,-136679.956,-0.0,21163195.976,1.199,0.0,3.917,2.694,21026509.409,G2,1273529973442,-2697720.045928513,-4290724.918583602,3859010.432951608,3079.6087668548016
5,2020-05-14-US-MTV-1,Pixel4,1273529972442,1,6,GPS_L1,1273529972367020591,7378725.561,-12854612.883,22091994.823,2409.898,1399.088,13.607,-81412.364,-0.002,22608185.131,1.799,0.0,5.814,4.468,22526762.485000003,G6,1273529973442,-2697720.045928513,-4290724.918583602,3859010.432951608,3079.6087668548016
6,2020-05-14-US-MTV-1,Pixel4,1273529972442,1,12,GPS_L1,1273529972375455068,-10724218.935,-16470370.926,17705226.213,300.656,-2269.144,-1887.939,35344.142,-0.002,20079592.539,1.499,0.0,3.762,2.518,20114930.401000004,G12,1273529973442,-2697720.045928513,-4290724.918583602,3859010.432951608,3079.6087668548016
7,2020-05-14-US-MTV-1,Pixel4,1273529972442,1,24,GPS_L1,1273529972364085688,-21622065.114,-15015735.976,-4984182.555,680.969,-8.325,-3013.623,-3908.895,0.001,23488046.915,4.197,0.0,7.869,5.954,23484124.197,G24,1273529973442,-2697720.045928513,-4290724.918583602,3859010.432951608,3079.6087668548016
0,2020-05-14-US-MTV-1,Pixel4,1273529973442,1,5,GPS_L1,1273529973366481075,-2016109.07,-26319863.06,-1833772.187,318.798,-226.923,3157.939,-3793.355,-0.001,22769927.959,2.698,0.0,7.023,5.138,22766122.443,G5,1273529974442,-2697733.5179220946,-4290704.895526948,3859023.1756271175,3090.066304703833
1,2020-05-14-US-MTV-1,Pixel4,1273529973442,1,25,GPS_L1,1273529973372042927,-14630638.875,-5778242.883,21197692.923,63.08,-2742.061,-670.11,1223.403,0.0,21102526.677,6.296,0.0,4.543,3.183,21103742.354000002,G25,1273529974442,-2697733.5179220946,-4290704.895526948,3859023.1756271175,3090.066304703833
